"cuny_subject","short_title"
"BUSI","Typewriting/Keyboarding II"
"BUSI","Web Page Development With Java"
"BUSI","Word Processing"
"BUSI","Wrd/Info Prc Wdprf"
"BUTE","Digital Marketing Summer Works"
"CFMA","College Focus Mathematics"
"CFRW","College Focus ELA"
"CHEM","Chem & Arts Lab"
"CHEM","Chem Of Envrn Lb"
"CHEM","Chemistry & Environment Lab"
"CHEM","Chemistry & Health"
"CHEM","Chemistry and the Arts"
"CHEM","Chemistry and the Arts-Lecture"
"CHEM","Chemistry and the Environment"
"CHEM","Coop Ed Ch Inst An 3"
"CHEM","Coop Ed Chem Instr"
"CHEM","Coop Ed Chem Instrum Analysis"
"CHEM","Fundamentals of Chemistry"
"CHEM","Fundamentals of Chemistry Lab"
"CHEM","Gen Chem 1 Lab"
"CHEM","Gen Chem 2 Lab"
"CHEM","General Chemistry I"
"CHEM","General Chemistry II"
"CHEM","Independent Study & Research I"
"CHEM","Independent Study & Resrch II"
"CHEM","Intro Col Chem Lab"
"CHEM","Intro Orgn Chem Lb"
"CHEM","Intro to Nanoscience Lab"
"CHEM","Intro to Nanoscience Lecture"
"CHEM","Introduction to Nanoscience"
"CHEM","Introductory General Chemistry"
"CHEM","Introductory Organic Chemistry"
"CHEM","Living in A Chemical World"
"CHEM","Living in a Chemical World Lab"
"CHEM","Organic Chem 1 Lab"
"CHEM","Organic Chem 2 Lab"
"CHEM","Organic Chemistry I"
"CHEM","Organic Chemistry II"
"CHIN","Business Chinese I"
"CHIN","Chinese Literature"
"CHIN","Chinese Short Stories"
"CHIN","Elementary Chinese I"
"CHIN","Elementary Chinese II"
"CHIN","Elementary Mandarin  II"
"CHIN","Elementary Mandarin I"
"CHIN","Intermediate Chinese I"
"CHIN","Intermediate Chinese II"
"CHIN","Intro to Chinese Linguistics"
"CMIS","Analysis and Design of Systems"
"CMIS","App Development  Mobile device"
"CMIS","Comp Prog Fund for Business"
"CMIS","Computer Programming Busin II"
"CMIS","Computer Programming for Bus I"
"CMIS","Data Security for Business"
"CMIS","Database Management Systems"
"CMIS","Intro Computers & Applications"
"CMIS","Intro to Info Sys & Tech"
"CMIS","Local Area Network Management"
"CMIS","Microcomputer Operating System"
"CMIS","Object Oriented Programming"
"CMIS","Spreadsheet Business Applicati"
"CMIS","Web Design"
"CMSC","Algorithmic Prob Solv II C++"
"CMSC","Algorithmic Probl Solv II JAVA"
"CMSC","Algorithmic Problem Solving I"
"CMSC","Algorithmic Problem Solving II"
"CMSC","Cmput & Pgrmng Lab"
"CMSC","Comp Org & Assem Lang"
"CMSC","Discrete Structures"
"CMSC","Intro Cmptr Lab"
"CMSC","Intro Comput Lab"
"CMSC","Intro Computers & Programming"
"CMSC","Relational Databases with SQL"
"CMSC","Spreadsheet Program w MS Excel"
"CNOW","Acting Practicum"
"CNOW","American Hist Regents Prep"
"CNOW","CN Math Workshop"
"CNOW","CN Workshop in the Arts"
"CNOW","Career Exploration"
"CNOW","Col Prep Math Sat Pr"
"CNOW","College Focus-Writing Boot Cam"
"CNOW","College Focus:  MA-10 Boot Cam"
"CNOW","College-Prep Reading & Writing"
"CNOW","English Regents Prep"
"CNOW","English Regents Prep ELL / ELA"
"CNOW","Enhanced College-Prep Lang Art"
"CNOW","Global History Regents Prep"
"CNOW","Math A Regents Prep"
"CNOW","Reading And Writing Community"
"CNOW","Record Mix Studio"
"CNOW","Singing Workshop"
"CNOW","Song Writing and Rehearsals"
"CNOW","Stagecraft Practicum"
"CNOW","Successful College"
"CNOW","Sum Writing Workshop"
"CNOW","Summer Film Workshop"
"CNOW","Teen Better Health"
"CNOW","The Sociological Imagination"
"CNOW","Wellness Management"
"CODI","College Discovery Seminar"
"CODI","Exploring Strategies for Stud"
"COMA","Construction Cost Analysis"
"COMA","Construction Design"
"COMA","Foundations and Structures"
"CRIM","Corrections and Sentencing"
"CRIM","Crime & Justice in Urban Commu"
"CRIM","Criminal Law"
"CRIM","Criminology"
"CRIM","Intro Amer Criminal Justice"
"CRIM","Intro to Criminal Justice Res"
"CRIM","Policing"
"DANC","Adv. Beg Modern Dance III"
"DANC","Adv. Beginning Modern Dance II"
"DANC","Advanced Beg Modern Dance I"
"DANC","Advanced Beginning Ballet I"
"DANC","Advanced Beginning Ballet II"
"DANC","Advanced Beginning Ballet III"
"DANC","Advanced Beginning Jazz Dance"
"DANC","African and Afro-Caribbean Dan"
"DANC","Beg. Modern Dance for Majors"
"DANC","Beginning Ballet"
"DANC","Beginning Ballet for Majors"
"DANC","Beginning Modern Dance"
"DANC","Choreography I"
"DANC","Contact Improvisation"
"DANC","Dance Workshop  II"
"DANC","Dance Workshop I"
"DANC","Dance Workshop III"
"DANC","Dance in the Twentieth Century"
"DANC","Dance on Stage and Film"
"DANC","Foundations of Dance Movement"
"DANC","History of African Dance Forms"
"DANC","Intermediate Ballet I"
"DANC","Intermediate Ballet II"
"DANC","Intermediate Ballet III"
"DANC","Intermediate Modern Dance I"
"DANC","Intermediate Modern Dance II"
"DANC","Intermediate Modern Dance III"
"DANC","Intro to the Art Of Dance"
"DANC","Jazz Dance"
"DANC","Latin Dance"
"DANC","Modern Dance Improvisation"
"DANC","Music Video Dance"
"DANC","Musical Theater Dance"
"DANC","Repertory I"
"DANC","Repertory II"
"DANC","Social and Folk Dance"
"DANC","Spcl Top. In Modern Dance I"
"DANC","Spcl Top. In Modern Dance III"
"DANC","Spec Top in Modern Dance II"
"DESK","Accelerated Reading Workshop"
"DESK","Advanced Composition ESL"
"DESK","Basic Read Esl Prerq"
"DESK","Basic Reading Skills ESL"
"DESK","Be 111 Placement"
"DESK","Be 122 Co Placement"
"DESK","Be 201 Placement"
"DESK","Be Remedial Waiver"
"DESK","Begin Composition ESL Students"
"DESK","CUNY START WKSP- Read&Write"
"DESK","Clip"
"DESK","Col Read Esl Coreq"
"DESK","Coll Read Stud & Sklls ESL Stu"
"DESK","College Read Prereq"
"DESK","College Reading & Study Skills"
"DESK","Communications Workshop"
"DESK","Composition Workshop"
"DESK","CunyStart Writing Wrkshp"
"DESK","Cunystart Reading Workshop"
"DESK","Dept Writing Exempt BE 111"
"DESK","Dev Read Writ for Continuing"
"DESK","Dev Read Writ for Incoming"
"DESK","Develop Read Prereq"
"DESK","Development of Reading Skills"
"DESK","Develpmt of Composition Skills"
"DESK","ESL Reading Writing Wksp CLIP"
"DESK","ESL Workshop CLIP Advanced"
"DESK","ESL Workshop CLIP Beginner"
"DESK","ESL Workshop CLIP High Beginnr"
"DESK","ESL Workshop CLIP High Intermd"
"DESK","ESL Workshop CLIP Low Beginner"
"DESK","ESL Workshop CLIP Low Intermd"
"DESK","Immersion Read Repeats"
"DESK","Immersion Write Repeats"
"DESK","Intermediate Composition ESL"
"DESK","Read & Write For Advance Esl"
"DESK","Reading Early Exit Workshop"
"DESK","Reading Immersion Program"
"DESK","Reading Wkshop - Incoming Stud"
"DESK","Reading Workshop"
"DESK","Remedial Writing"
"DESK","USIP WKSP - Reading, Wrting"
"DESK","USIP for BE 203/225"
"DESK","Usip For Be111/121 Students"
"DESK","Usip For Be205/226"
"DESK","Writing Early Exit Workshop"
"DESK","Writing Wkshop - Incoming Stud"
"DESK","Writing Workshop - CATW"
"ECON","Contemporary Economic Issues"
"ECON","International Economics"
"ECON","Introduction to Macroeconomics"
"ECON","Introduction to Microeconomics"
"ECON","Labor and Management"
"EDHE","Addictions and Dependencies"
"EDHE","Cardiopulmonary Resuscitation"
"EDHE","Emergency Medical Technician"
"EDHE","Emrgncy Med Tch Lb"
"EDHE","Emt Refresh Lab"
"EDHE","Emt Refresher"
"EDHE","First Aid and Safety Education"
"EDHE","Fund Human Nutrition"
"EDHE","Health Education Waiver"
"EDHE","Health and Physical Fitness"
"EDHE","Health, Behavior and Society"
"EDHE","Human Sexuality"
"EDHE","Mental Health"
"EDHE","Personal Health and Wellness"
"EDHE","Principles & Practices Health"
"EDHE","Soc & Behavior Deter of Health"
"EDHE","Stress Management"
"EDPH","Advanced Beginning Ballet II"
"EDPH","Advanced Beginning Ballet III"
"EDPH","Aerobic Exercise"
"EDPH","Archery"
"EDPH","Badminton"
"EDPH","Baseball I"
"EDPH","Baseball II"
"EDPH","Basketball"
"EDPH","Basketball I"
"EDPH","Basketball II"
"EDPH","Beginning Ballet for Majors"
"EDPH","Beginning Paddleball"
"EDPH","Beginning Swimming"
"EDPH","Beginning Tennis"
"EDPH","Beginning Volleyball"
"EDPH","Bowling I"
"EDPH","Bowling II"
"EDPH","Concepts Personal Training II"
"EDPH","Concepts of Personal Training"
"EDPH","Contact Improvisation"
"EDPH","Cross-Country I"
"EDPH","Cross-Country II"
"EDPH","Dance Workshop III"
"EDPH","Fitness Walking"
"EDPH","Foundations Of Physical Educat"
"EDPH","Games and Sports for Children"
"EDPH","Golf"
"EDPH","Handball"
"EDPH","Intercollegiate Swimming Coed"
"EDPH","Intermediate Ballet II"
"EDPH","Intermediate Ballet III"
"EDPH","Intermediate Modern III"
"EDPH","Intermediate Swimming"
"EDPH","Intermediate Volleyball"
"EDPH","Intrcol Swim 1"
"EDPH","Intro to Physical Fitness"
"EDPH","Introduction To Exercise Scien"
"EDPH","Introduction to Coaching"
"EDPH","Introduction to Team Sport"
"EDPH","Introduction to T’ai Chi"
"EDPH","Jogging"
"EDPH","Lifeguard Training"
"EDPH","Modern Dance Improvisation"
"EDPH","Physical Ed Waiver"
"EDPH","Principles of Cross Training"
"EDPH","Racquetball"
"EDPH","Self-Defense"
"EDPH","Slimnastics"
"EDPH","Soccer"
"EDPH","Soccer I"
"EDPH","Soccer II"
"EDPH","Softball"
"EDPH","Softball I"
"EDPH","Softball II"
"EDPH","Special Topics in Modern Dance"
"EDPH","Sports Conditioning"
"EDPH","Swim for Fitness"
"EDPH","Swimming"
"EDPH","T&P Of Trk And Fld"
"EDPH","Table Tennis"
"EDPH","Tennis 1"
"EDPH","Tennis II"
"EDPH","Theo & Practice of Volleyball"
"EDPH","Theo And Prac Badm"
"EDPH","Theo And Prac Bask"
"EDPH","Theory & Practice of Softball"
"EDPH","Theory and Practice of Fencing"
"EDPH","Theory and Practice of Golf"
"EDPH","Theory and Practice of Soccer"
"EDPH","Theory and Practice of Tennis"
"EDPH","Touch Football"
"EDPH","Track-Field I"
"EDPH","Track-Field II"
"EDPH","Volleyball I"
"EDPH","Volleyball II"
"EDPH","Wat.Safety,Inst Cs"
"EDPH","Weight Training"
"EDPH","Yoga"
"EDPH","Yoga II"
"EDUC","Chldhd Lrning & Devlpmnt Cult"
"EDUC","Contempry Educ: Princ & Pract"
"EDUC","Day Care Fieldwork"
"EDUC","Day Care Fieldwork Practicum I"
"EDUC","Hist & Cur Erched"
"EDUC","Hist Of Early Child"
"EDUC","Infant/Toddler Environments"
"EDUC","Infant/toddler Environments"
"EDUC","Middle Chldhd & Adlscnt Learn"
"EDUC","Special Education"
"EGEC","Adv C Prog - Lab"
"EGEC","Advanced C++"
"EGEC","Advanced Network Security"
"EGEC","Advanced Web & Multimedia Prog"
"EGEC","Audio Elecronic Lab"
"EGEC","Cisco Ccna 3 Lab"
"EGEC","Cisco Ccna 4 Lab"
"EGEC","Cloud Technology Developing"
"EGEC","Cloud Technology Operations"
"EGEC","Co-op Ed Engi Tech"
"EGEC","Comp & Electrical Device Appl"
"EGEC","Comp App Tele Lab"
"EGEC","Comp App Telecomm"
"EGEC","Comp Con Sys Lab"
"EGEC","Comp In Soc Lab"
"EGEC","Computer Applications"
"EGEC","Computer Architecture"
"EGEC","Computer Control Systems"
"EGEC","Computer Network Security"
"EGEC","Computer Project Laboratory"
"EGEC","Computers In Modern Society"
"EGEC","Computers in Society"
"EGEC","Connectivity Fundamentals"
"EGEC","Coop Ed Eng Tech"
"EGEC","Coop Educ in Engineering Tech"
"EGEC","Creating Smartphone Apps"
"EGEC","Database Administration"
"EGEC","Database Tech Lab"
"EGEC","Database Technology"
"EGEC","Dig Comp Theo 1 Lb"
"EGEC","Digit Comp Lab"
"EGEC","Digital Computer Theory I"
"EGEC","Digital Electronics"
"EGEC","Digital Marketing Summer Works"
"EGEC","Elec Circ Ana 1 Lb"
"EGEC","Elec Comm Lab"
"EGEC","Elec Contrl Sys Lb"
"EGEC","Electric Circuit Analysis"
"EGEC","Electrical Circuits"
"EGEC","Electrical Controls Systems"
"EGEC","Electrical Tech Fundamentals"
"EGEC","Electronic Communications"
"EGEC","Electronic Project Laboratory"
"EGEC","Electronics & Auto for Home"
"EGEC","Electronics I"
"EGEC","Electronics II"
"EGEC","Energy Green Society"
"EGEC","Energy Production and Conserva"
"EGEC","Ethical Hack & Penetratn Test"
"EGEC","Fundamentals of Audio Electr"
"EGEC","Green Society Lab"
"EGEC","Intr Assmbly Prgm"
"EGEC","Intro C Prpgram Lb"
"EGEC","Intro To C++"
"EGEC","Intro To C++ Programming"
"EGEC","Intro to Computer Programming"
"EGEC","Intro to Microprocessors"
"EGEC","Introduction to Electronics"
"EGEC","Introduction to Robotics"
"EGEC","Java Prog Tech Lab"
"EGEC","Java Programming Technology"
"EGEC","Linux Operating System"
"EGEC","Micro Prcs-Cptr Lb"
"EGEC","Microprocessors & Microcomputr"
"EGEC","Network Configuration I"
"EGEC","Network Configuration II"
"EGEC","Network Lab"
"EGEC","Networking Fundamentals I"
"EGEC","Networking Fundamentals II"
"EGEC","Object-Oriented Prog Java"
"EGEC","Object-Oriented Programming"
"EGEC","Op Sys & Envirn Lb"
"EGEC","Operating Sys & Sys Deployment"
"EGEC","PC Essentials I"
"EGEC","PC Essentials II"
"EGEC","Pc Essentials Lab"
"EGEC","Pc Tech Lab"
"EGEC","Personal Computer Technology,"
"EGEC","Prin - Ele Tech Lb"
"EGEC","Princ of Electrical Technology"
"EGEC","Prog & Applications w/ Python"
"EGEC","Programming Embedded Systems"
"EGEC","Science & Tech in Modern Life"
"EGEC","Security Policies and Procedur"
"EGEC","Sin&Tra Cir Ana Lb"
"EGEC","Sinusoidal & Transnt Analysis"
"EGEC","Tech Com Lab 4"
"EGEC","Technology and Society"
"EGEC","Telcmmunicat Lab"
"EGEC","Tele Comm III Lab"
"EGEC","Tele Comm Ii Lab"
"EGEC","Tele Tech I Lab"
"EGEC","Tele Tech Ii Lab"
"EGEC","Telecom Lab"
"EGEC","Telecom Technology 1"
"EGEC","Telecomm Technology 2"
"EGEC","Telecomm Technology 3"
"EGEC","Telecomm Technology 4"
"EGEC","Telecommunications I"
"EGEC","Telecommunications II"
"EGEC","The Role of Energy in Society"
"EGEC","The Science Of Energy And Powe"
"EGEC","Tran Electromec Transducers"
"EGEC","Unix Lab"
"EGEC","Web Client Lab"
"EGEC","Web Client Programming: JavaSc"
"EGEC","Web Server Lab"
"EGEC","Web Tech Lab"
"EGEC","Web Tech:Xml Lab"
"EGEC","Web Technologies II"
"EGEC","Web Technology I"
"EGEC","Web Technology: XML"
"EGEC","Wireless Mobile Communications"
"EGEL","Caa Lab"
"EGEL","Comp Analysis for Electric Eng"
"EGEL","Computer Network Security"
"EGEL","Electrical Circuits"
"EGEL","Engineering Design I"
"EGEL","Linear Systems Analysis"
"EGMT","Applied Mechanics"
"EGMT","Architectural Design II"
"EGMT","Autocad - Lab"
"EGMT","Autodesk - Lab"
"EGMT","CIM -Lab"
"EGMT","Cad Management-Lab"
"EGMT","Com App In Et Lab"
"EGMT","Comp Aid Man Lab"
"EGMT","Comp Appl In Engineering Tech"
"EGMT","Comp Con Manuf  Lab"
"EGMT","Comp Controlled Manufacturing"
"EGMT","Comp Lab In Mt"
"EGMT","Computer Aided Design I"
"EGMT","Computer Aided Design II"
"EGMT","Computer-Aided Manufacturing"
"EGMT","Computer-Integrated Manufactur"
"EGMT","Cooperative Edu/Design Project"
"EGMT","Elec & Mech Lab"
"EGMT","Elec-Mech Dr & Tec"
"EGMT","Engineering Analysis"
"EGMT","Fund Cnc Lab"
"EGMT","Fund. of Comp Numerical Contrl"
"EGMT","Fundamentals of HVAC Systems"
"EGMT","Int Num Con Lab"
"EGMT","Intro to Virtual Automation"
"EGMT","Machine Design"
"EGMT","Manufacturing Processes"
"EGMT","Manufctrng Proc Lb"
"EGMT","Measurement Techniques TS"
"EGMT","Metallurgy and Materials"
"EGMT","Metallurgy and Materials Lab"
"EGMT","Microcomputer Programming"
"EGMT","Parametric Comp-Aided Design"
"EGMT","Parametric Computer Lab"
"EGMT","Power Tech Lab"
"EGMT","Principles of Automotive Tech"
"EGMT","Principles of CAD Management"
"EGMT","Strength of Materials"
"EGMT","Strength of Materials Laborato"
"EGMT","Survey & Layout Lb"
"EGMT","Tech Geom & Autocad"
"EGMT","Technical Graphics"
"EGMT","Thermo-Fluid Sys - Lab"
"EGMT","Thermo-Fluid Systems"
"EGMT","Thermodynamics"
"EGMT","Virtual Auto Lab"
"ENGL","Advanced Fiction Writing"
"ENGL","Advanced Prose Writing"
"ENGL","American Literature I"
"ENGL","American Literature II"
"ENGL","Autobiography"
"ENGL","CWAT Score > 7"
"ENGL","Children’s Literature"
"ENGL","Contemporary Lit in English"
"ENGL","Cooperative Educ In Journalism"
"ENGL","Creative Writing: Fiction"
"ENGL","Creative Writing: Poetry"
"ENGL","Devl Competence In College"
"ENGL","Documentary Film"
"ENGL","English Composition I"
"ENGL","English Composition II"
"ENGL","English Literature I"
"ENGL","English Literature II"
"ENGL","Film and Literature"
"ENGL","Genre"
"ENGL","Graphic Genres"
"ENGL","Holocaust Literature"
"ENGL","Immigrant Experience in Lit"
"ENGL","Integrtd Rdg & Wrt for Adv ESL"
"ENGL","Introduction To Literary Study"
"ENGL","Introduction to Journalism"
"ENGL","Introductn to Creative Writing"
"ENGL","Journalism in a Digital Age"
"ENGL","Literary History"
"ENGL","Literature and Film"
"ENGL","Modern Drama"
"ENGL","New York"
"ENGL","Popular Culture"
"ENGL","Readings in Drama"
"ENGL","Readings in Poetry"
"ENGL","Readings in Prose Fiction"
"ENGL","Revlt & Rebl Lit"
"ENGL","Shakespeare in Elizabthn Drama"
"ENGL","Special Topics Writing Studies"
"ENGL","Special Topics in Literature"
"ENGL","The Bible as Literature"
"ENGL","The Novel"
"ENGL","World Literature I"
"ENGL","World Literature II"
"ENGL","Writing for the New Media"
"FREN","Elementary French I"
"FREN","Elementary French II"
"FREN","French & Francophone Cultures"
"FREN","French Lit 19th Century"
"FREN","French Literature Twentieth Ce"
"FREN","French for Business & Prof"
"FREN","Intermediate French I"
"FREN","Intermediate French II"
"GEOL","Earth Resources: Gems, Metals"
"GEOL","Earth Science"
"GEOL","Fundamentals of Earth Science"
"GEOL","Gems and Semi-precious Stones"
"GEOL","Hist Geology Lab"
"GEOL","Historical Geology"
"GEOL","Phy Geology Lab"
"GEOL","Physical Geology"
"GEOL","The Geology of Gems"
"GERM","Advanced German 1"
"GERM","Advanced German 2"
"GERM","Business and Technical German"
"GERM","Culture in German Speaking Cou"
"GERM","Elementary German I"
"GERM","Elementary German II"
"GERM","German Lit In Trans I"
"GERM","German Lit in Translation II"
"GERM","German for the Traveler"
"GERM","Intermediate German I"
"GERM","Intermediate German II"
"HEBR","Elementary Hebrew I"
"HEBR","Elementary Hebrew II"
"HEBR","Hebrew Lit Trans 1"
"HEBR","Hebrew Literature"
"HEBR","Intermed Hebrew Conversation"
"HEBR","Intermediate Hebrew I"
"HEBR","Intermediate Hebrew II"
"HIST","African-American History"
"HIST","American Cities"
"HIST","American Civil War & Reconstrc"
"HIST","Ancient Greek History"
"HIST","Barbarians: From Roman Empire"
"HIST","British History since 1688"
"HIST","Economic History of Ancient"
"HIST","Environmental Hist Nor America"
"HIST","Europe & the World Since 1945"
"HIST","Fascism, Nazism, and Communism"
"HIST","First World War I: 1914-1918"
"HIST","Genocide in the Twentieth Cent"
"HIST","Greek & Roman Mythology"
"HIST","Grow Amer Civ I"
"HIST","Grow Amer Civ II"
"HIST","Hist of the Modern Middle East"
"HIST","History Of World War II"
"HIST","History and Health Care"
"HIST","History of Early Christianity"
"HIST","History of Germany"
"HIST","History of New York State"
"HIST","History of Russia"
"HIST","History of the Cold War"
"HIST","History of the Mediterranean"
"HIST","Immigration and Ethnic Groups"
"HIST","Intro Ancient Civilization-EX"
"HIST","Intro East Asian Civilization"
