"cuny_subject","short_title"
"CMIS","Ind Study D.P."
"CMIS","Independent Sty D.P."
"CMIS","Integrated Software Systems"
"CMIS","Internet Game Design"
"CMIS","Internet Skills"
"CMIS","Internet Telephony"
"CMIS","Internet Video"
"CMIS","Intro Computer Sci"
"CMIS","Intro To Bioinformat"
"CMIS","Intro To Computers"
"CMIS","Intro To Desktop Pub"
"CMIS","Introduction to Media"
"CMIS","Introduction to Teleprocessing"
"CMIS","Msdos Concpts & Prog"
"CMIS","Multimedia/Web Desgn"
"CMIS","Mvs/Os Control Lang"
"CMIS","Network Operations"
"CMIS","Network Security"
"CMIS","Network and Systems Security"
"CMIS","Novell Nos"
"CMIS","Object-Oriented Programming"
"CMIS","Presentation Graphics"
"CMIS","Prin Of Prog/Basic"
"CMIS","Rpg Programming"
"CMIS","Spreadsheet Applications"
"CMIS","Structured Cobol"
"CMIS","Systems Analysis and Design"
"CMIS","Top In Cis: Win Pgm"
"CMIS","Topics In Cis"
"CMIS","Topics In Cis (Tba)"
"CMIS","Topics In Cis:Html"
"CMIS","Topics: Cisco Router"
"CMIS","Unix Network Operating Systems"
"CMIS","Web Animation"
"CMIS","Web Programming I"
"CMIS","Web Programming III"
"CMIS","Windows Nt Nos"
"CMSC","Computer Graphics"
"CMSC","Computers and Society"
"CMSC","Data Advanced Topics"
"CMSC","Data Center Operations"
"CMSC","Database Applications"
"CMSC","Databases"
"CMSC","Educational Computing"
"CMSC","Integrated Software Systems"
"CMSC","Intro Desktop Publsh"
"CMSC","Intro to Comp Apps & Tech"
"CMSC","Intro to Computers and Apps I"
"CMSC","Intro to Inform Syst"
"CMSC","Opt. Stim. Using C++"
"CMSC","Presentation Graphics"
"CMSC","Spreadsheet Applications"
"CMSC","Topics in CIS Oracle"
"CMSC","Visual Basic"
"COMM","Academic Reading Strategies"
"COMM","Advanced Reading and Study"
"COMM","Basic Reading Skills"
"COMM","CUNY Start Reading"
"COMM","Chinese Int 096"
"COMM","ESL I"
"COMM","ESL II"
"COMM","ESL III"
"COMM","ESL IV"
"COMM","Effective Speaking"
"COMM","Eng Second Lang 2"
"COMM","Eng Second Lang 3"
"COMM","Eng Second Lang 4"
"COMM","English as a Second Language I"
"COMM","Essent Math 1"
"COMM","Essent Math 2"
"COMM","Essentials Reading I"
"COMM","Essentials of Reading I"
"COMM","Essentials of Reading II"
"COMM","Evolution of Reading"
"COMM","FYS Comm Studies"
"COMM","Fund Of Reading 1"
"COMM","Fund Of Reading II"
"COMM","Group Discussion"
"COMM","Inten Writing and Reading"
"COMM","Intensive Communicat"
"COMM","Intensive Esl 1&2"
"COMM","Intensive Esl 3&4"
"COMM","Intensive Reading 2"
"COMM","Intensive Reading 3"
"COMM","Intensive Reading III"
"COMM","Intermed ESL Chinese Spkrs II"
"COMM","Intern Read/Writing"
"COMM","Intro To Speech"
"COMM","Lcd_120"
"COMM","Liter & Propaganda Accel"
"COMM","Literacy and Propaganda"
"COMM","Math 1 Express"
"COMM","Math II Express"
"COMM","Math Workshop CN"
"COMM","Pre-Fresh Strategies"
"COMM","Reading"
"COMM","Reading Act Wrkshp"
"COMM","Reading Express"
"COMM","Reading Fundamentals"
"COMM","Reading and Study Skills"
"COMM","Reading the Biography"
"COMM","Science Express"
"COMM","Speed Reading"
"COMM","Speed Reading (Exp)"
"COMM","Strategies/Library"
"COMM","Vocabulary Enhancement"
"COMM","Writing Express"
"COUN","Freshman Seminar/All Majors"
"COUN","NSS/Allied Hlth Acd"
"COUN","NSS/Bus/Tech Academy"
"COUN","NSS/Coll. Discovery"
"COUN","NSS/Lib Arts Academy"
"COUN","New Std Sem Ali Hlt"
"COUN","New Stu Sem Esl096/7"
"COUN","New Stu Sem Mort Sci"
"COUN","New Stu Sem/Acct Bus"
"COUN","New Stu Sem/Anml Hlt"
"COUN","New Stu Sem/Comp Sci"
"COUN","New Stu Sem/Crm Just"
"COUN","New Stu Sem/Esl98/99"
"COUN","New Stu Sem/Hlth Car"
"COUN","New Stu Sem/Hum Svc"
"COUN","New Stu Sem/Ot"
"COUN","New Stu Sem/Pta"
"COUN","New Stu Sem/Sec Sci"
"COUN","New Stu Sem/Soc Sci"
"COUN","New Stud Sem D.T."
"COUN","New Stud Sem Dt Proc"
"COUN","New Stud/Education"
"COUN","New Student Seminar-All Majors"
"COUN","New Student Seminar/Humanities"
"COUN","New Student Seminar/Nursing"
"COUN","New Student Seminar/Psychology"
"COUN","New Student Seminar/STEM"
"DANC","Creating Dances"
"DANC","Creative Dances"
"DANC","Theatrical Dance I"
"DANC","Theatrical Dance II"
"DATA","Adv Cobol"
"DATA","Advance Cobol"
"DATA","Assembler Language"
"DATA","Assembler Language II"
"DATA","Basic Cobol"
"DATA","Basic Computer Operations"
"DATA","Computer Operations 1"
"DATA","Computer Operations 2"
"DATA","Dp Appl Acct"
"DATA","Intro Data Process"
"DATA","Operating Systems"
"DATA","Report Prog Generator"
"DATA","Systems Analysis & Design"
"DESK","Atw (Writing)"
"DIET","Cars in Nutr Cul Mgt"
"DIET","Clinical Nutrition A"
"DIET","Clinical Nutrition B"
"DIET","Coop Prep Diet Tech"
"DIET","Culinary Arts I"
"DIET","Culinary Arts II"
"DIET","Culinary Management"
"DIET","Diet Field Exper 4"
"DIET","Diet Tech Ind Stdy"
"DIET","Dietetic Field Experience I"
"DIET","Dietetic Field Experience II"
"DIET","Dietetic Field Experience III"
"DIET","Dietetic Seminar"
"DIET","Dining Management"
"DIET","Foods"
"DIET","Intent to Dietetic Tech"
"DIET","Introduction to Culinary Arts"
"DIET","Introductory Nutrition"
"DIET","Life Cycle Nutrition"
"DIET","Menu Planning and Production"
"DIET","Nutr Cul Mgmt Intern"
"DIET","Nutrition Counseling"
"DIET","Nutrition and Disease"
"DIET","Principles of Purchasing"
"DIET","Principles of Sanitation"
"DIET","Scd 240"
"EDCO","3rd Pt Internship"
"EDCO","Adv Court Report 1"
"EDCO","Adv Court Report 2"
"EDCO","Animal Research"
"EDCO","Appl of Psy to Wrkpl"
"EDCO","COOP Seminar"
"EDCO","Cex 200"
"EDCO","Co-Op Ed: Gateway"
"EDCO","Co-Op P/T Internship"
"EDCO","Co-Op Prep Eng. Sci."
"EDCO","Co-Op Seminar"
"EDCO","Coop Ed 3"
"EDCO","Coop Ed 4"
"EDCO","Coop Education"
"EDCO","Coop Gateway: Acct"
"EDCO","Coop Gateway: All"
"EDCO","Coop Gateway: Bus/Tr"
"EDCO","Coop Gateway: CIS"
"EDCO","Coop Gateway: La/Las"
"EDCO","Coop Gateway: Office"
"EDCO","Coop Gateway: P/T"
"EDCO","Coop Gateway: Vet"
"EDCO","Coop Gateway:Foodmgt"
"EDCO","Coop Indep Study"
"EDCO","Coop Prep"
"EDCO","Coop Prep  C.I.S."
"EDCO","Coop Preparation"
"EDCO","Coop Seminar"
"EDCO","Coop Seminar 1"
"EDCO","Coop Seminar 2"
"EDCO","Coop Seminar 2 Dt"
"EDCO","Coop Seminar 3"
"EDCO","Coop Seminar Hum Svs"
"EDCO","Coop Seminar P.T."
"EDCO","Coop Seminar Vet Tec"
"EDCO","Coop Seminar-3"
"EDCO","Coop Semniar 3"
"EDCO","Coop: Biled Int I"
"EDCO","Coop: Biled Int II"
"EDCO","Coop: Chldhd Int I"
"EDCO","Coop: Chldhd Int II"
"EDCO","Coop: Sec. Ed Int I"
"EDCO","Coop: Sec. Ed Int II"
"EDCO","Cooperative Education"
"EDCO","Cooperative Education 5"
"EDCO","Court Report 1"
"EDCO","Court Reporting 2"
"EDCO","Courtroom Communic"
"EDCO","Critical Reflection"
"EDCO","Ecap Prep All Majors"
"EDCO","F/T Co-Op Internship"
"EDCO","Fund Prof Advancemnt"
"EDCO","Fund. Of Career Adv."
"EDCO","Ind Study Unr Elect"
"EDCO","Integrated Software"
"EDCO","Intro To Office Sys"
"EDCO","Legal/Med Term"
"EDCO","Offices Practice"
"EDCO","Reflect. Practice II"
"EDCO","Reflective Practice"
"EDCO","Sec SCI Elective"
"EDCO","Span Steno 2"
"EDCO","The Future Of Work"
"EDCO","Veterinary Practice"
"EDCO","Word Proc 1 Exp"
"EDCO","Word Proc 2 Exp"
"EDCO","Word Processing 1"
"EDCO","Word Processing 2"
"EDEC","Integrated Curr A"
"EDEC","Integrated Curr B"
"EDEC","Integrated Curr C"
"EDLA","Elem ML Equiv 1"
"EDLA","Elem ML Equiv 1cr"
"EDLA","Elem Mod Lang Cult Equiv 2"
"EDLA","Elementary Haitian Creole I"
"EDLA","Elementary Haitian Creole II"
"EDLA","English Grammar Syntax"
"EDLA","English Morphology"
"EDLA","FYS Education"
"EDLA","Fundamentals of Writing"
"EDLA","Heritage Haitian"
"EDLA","Intermed Mdrn Lan Cult Equi II"
"EDLA","Intermed Mdrn Language Equiv I"
"EDLA","International Schooling Global"
"EDLA","Intro to Sociolinguistics"
"EDLA","Introduction to Language"
"EDLA","Lang Issues in GW"
"EDLA","Normal Language Development"
"EDLA","Structure of English"
"EDUC","Arts in Education"
"EDUC","Bilingual Intensive"
"EDUC","Class Dynamics"
"EDUC","Developing Creativity"
"EDUC","EDU Psychology Bilingual"
"EDUC","Edu Psychology Hispanic"
"EDUC","Family, School & Comm"
"EDUC","Fieldwork I Bil. Ed"
"EDUC","Fieldwork I Child Ed"
"EDUC","Fieldwork I Sec. Ed"
"EDUC","Fieldwork II Bil. Ed"
"EDUC","Fieldwork II Child Ed"
"EDUC","Fieldwork II Sec Ed"
"EDUC","Lang & Lit Child Ed"
"EDUC","Lang & Lit Sec Ed"
"EDUC","Lang & Lit in ECE"
"EDUC","Lang Lit Child Ed"
"EDUC","Music Ed In Ece"
"EDUC","Reflective Sem I Sec Ed"
"EDUC","Reflective Sem II Bil & Child"
"EDUC","Reflective Sem II Sec Ed"
"EDUC","Seminar I Child & Bil. Ed"
"ENGL","ACT Writing Prep Wrkshp"
"ENGL","Advanced Digital Journalism"
"ENGL","Advanced Esl"
"ENGL","Afro-American Literature"
"ENGL","American Literature I"
"ENGL","American Literature II"
"ENGL","Art, Politics, and Protest"
"ENGL","Asian American Literature"
"ENGL","Basic Writing"
"ENGL","Basic Writing 3"
"ENGL","Basic Writing I"
"ENGL","British Literature I"
"ENGL","British Literature II"
"ENGL","Broadcst Journ:Radio"
"ENGL","CUNY Start Writing"
"ENGL","Children’s Literature I"
"ENGL","Classical Literature"
"ENGL","Comp I Accelerated"
"ENGL","Composition I"
"ENGL","Composition I Accelerated"
"ENGL","Contemp Black American Lit"
"ENGL","Creative Nonfiction Workshop"
"ENGL","Cultural Identity Am Lit"
"ENGL","ESL II for Science and Health"
"ENGL","ESL III for Science and Health"
"ENGL","Eng 195"
"ENGL","Eng_172"
"ENGL","English Grammar Syntax"
"ENGL","English Ind Stdy 3cr"
"ENGL","English Major Internship"
"ENGL","English Workshop"
"ENGL","Enterprise Cluster"
"ENGL","Enterprise Pair"
"ENGL","Enx 200"
"ENGL","Enx 220"
"ENGL","Esl 2 Bus & Computer"
"ENGL","Esl 3 Bus & Comp"
"ENGL","Esl Thru Video"
"ENGL","Esx_200"
"ENGL","Feature Writing"
"ENGL","Fictional Writing Workshop"
"ENGL","First Year Seminar for English"
"ENGL","Fundamental Writing"
"ENGL","Humor in Literature"
"ENGL","Ideal Societies"
"ENGL","Images of Women in Literature"
"ENGL","Immig Exper Amer Lit"
"ENGL","Independent Study: English"
"ENGL","Intermediate ESL"
"ENGL","Intro to Creative Wr"
"ENGL","Intro to Digital Journalism"
"ENGL","Introduction to Literary Stud"
"ENGL","Introduction to Poetry"
"ENGL","Introductory ESL"
"ENGL","Journalism: Its Scope and Use"
"ENGL","Journalism: The News"
"ENGL","Journlsm:Writ For TV"
"ENGL","LGBTQ Literature"
"ENGL","Lang Nrsg Fund"
"ENGL","Lang Prnt/Child Nrsg"
"ENGL","Lang Psych Nrsg"
"ENGL","Lang Wkshp Nursing 1"
"ENGL","Lang Work Nurs2"
"ENGL","Latino/a Writing US"
"ENGL","Literature and Film"
"ENGL","Literature of the City"
"ENGL","New Media Workshop"
"ENGL","Poetry Writing"
"ENGL","Screenwriting"
"ENGL","Second Chance Express Workshop"
"ENGL","Seminar in Teaching Writing"
"ENGL","Sexuality in Literature"
"ENGL","Shakespeare"
"ENGL","Teaching Writing"
"ENGL","Technical Writing"
"ENGL","The Bible as Literature"
"ENGL","The Devil in Literature"
"ENGL","The Drama"
"ENGL","The Great Writer"
"ENGL","The Novel"
"ENGL","The Research Paper"
"ENGL","The Short Story"
"ENGL","The Woman Writer"
"ENGL","Violence Art/Cul"
"ENGL","World Lits in Eng"
"ENGL","Writing Express"
"ENGL","Writing Thru Lit"
"ENSL","Advanced ESL"
"ENSL","Basic Writing Non Native Eng"
"ENSL","Beginning ESL"
"ENSL","CLIP ESL I"
"ENSL","CLIP ESL II"
"ENSL","Conversation and Oral Skills"
"ENSL","ESC - ESL Selected Readers"
"ENSL","ESL III - Sci/Health"
"ENSL","ESL III for Select Readers"
"ENSL","ESL IV for Select Readers"
"ENSL","ESL Through Video"
"ENSL","ESL for Select Readers"
"ENSL","English as a Second Lang II"
"ENSL","English as a Second Lang III"
"ENSL","English as a Second Lang IV"
"ENSL","Int Basic Write NNS"
"ENSL","Intermediate ESL"
"ENSL","Reading and Discussion"
"EVST","Environmental Science"
"EVST","Intro Geo Info Syst"
"EVST","Introduction to Oceanography"
"EVST","Soil Science"
"EVST","Sust Vegetable Prod"
"EVST","Sustainable Urban Agriculture"
"FILM","Film & New York City"
"FINA","Bcf 101"
"FINA","Bcf 102"
"FINA","Principles of Finance"
"FREN","Elementary French 2"
"FREN","Elementary French I"
"FREN","Elementary French II"
"FREN","French Lit Global Perspect"
"FREN","French Lit in Translation"
"FREN","French for Heritage Speakers"
"FREN","Intermediate French"
"FREN","Intermediate French 2"
"FREN","Language & Culture French"
"FROR","FYS IDT"
"FROR","FYS LA:SS/Hum"
"FROR","First Year Sem MRT"
"FROR","First Yr LA:SS/Hum"
"FROR","First Yr Sem LA:M/S"
"FROR","Freshman Initiative"
"FROR","Fyi Pair"
"FROR","New Sdt Sem Xday/Esl"
"FROR","New Std Sem Food Scv"
"FROR","New Stu Sem Esl8/9"
"FROR","New Stu Sem/Ext Day"
"FROR","New Stud Sem/Esl6/7"
"FROR","New Student Seminar/Extend Day"
"FROR","Problem Solving SC"
"FROR","Urban Government"
"FRSE","First Yr Seminar CS"
"GRLM","Intermediate Greek"
"GRLM","Modern Greek Lit"
"GSIS","CUNY Edge Seminar"
"GSIS","Gsi Seminar"
"HEAL","Community Health"
"HEAL","Getting Sick in NYC"
"HEAL","Intr Between Science & Society"
"HEAL","Topics in Health"
"HEBR","Contemp Hebrew Lit in Transl"
"HEBR","Contemporary Hebrew Literature"
"HEBR","Elementary Hebrew I"
