"cuny_subject","short_title"
"HEIM","Clinical Classification Systs"
"HEIM","Clinical Classificatn Systs I"
"HEIM","Clinical Classificatn Systs II"
"HEIM","Coding Capstone"
"HEIM","Diagnosis Coding Using ICD"
"HEIM","Electronic Health Records"
"HEIM","Finance&Revenue Mgmt"
"HEIM","HIM Applications"
"HEIM","HIM Apps - Non-Trad Settings"
"HEIM","Health Data Info Mgmt"
"HEIM","Health Statistics and Research"
"HEIM","Healthcare Data Analysis"
"HEIM","Healthcare Delivery Systems"
"HEIM","Healthcare Info/Data Analytics"
"HEIM","Healthcare Information Systems"
"HEIM","Healthcare Strat Mgmt/Leadshp"
"HEIM","Heathcare Stat/Resrch Methods"
"HEIM","Independent Study"
"HEIM","Information & Data Governance"
"HEIM","Intro To Database Design"
"HEIM","Intro to Hlth  Info Mgmt"
"HEIM","Introduction to Spreadsheets"
"HEIM","Legal/Eth Aspect-Healthcare"
"HEIM","Management in Health Care"
"HEIM","Medical Terminology"
"HEIM","Org Dev/Planning in Hlth Care"
"HEIM","Perf Improv Strat/Healthcare"
"HEIM","Priv & Security Health Info"
"HEIM","Privacy, Security,Legal Issues"
"HEIM","Procedural Coding"
"HEIM","Prof Pract Experience II"
"HEIM","Prof Practice Experience I"
"HEIM","Prof Practice Experience III"
"HEIM","Qlty Mgmt & Perform Improv"
"HEIM","Reimbursement Methodologies"
"HEIM","U.S. Healthcare Delivery"
"HESA","Compli, Regs & Legal Issue/HC"
"HESA","Health Information Technology"
"HESA","Hlth Svc Admin Capstone"
"HIST","18th Century Colonies"
"HIST","Afro Amer Women Leaders"
"HIST","Ascent Of Man"
"HIST","Black Civil Rights-US"
"HIST","Evolution of Work in America"
"HIST","Hist Dominican Republic"
"HIST","History of Humanities"
"HIST","History of Social Sciences"
"HIST","Mod World-1500-Presnt"
"HIST","Origin of Western Civilization"
"HIST","World Hist 1900-Present"
"HURE","Adult Learning - Workplace"
"HURE","Conflict in Human Relations"
"HURE","Eth/Legal Dimen of Hum Rel"
"HURE","Foundations of Human Relations"
"HURE","Human Relations Capstone"
"HURE","Human Relations Internship"
"HURE","Human Relations in Mgmt"
"HURE","Independent Study"
"HURE","Interperson & Group Comm"
"HURE","Intro to Action Research"
"HURE","Power/Inequality-Workplace"
"HURE","Psych of Change & Stress"
"HURE","Psychology in the Workplace"
"HURE","Res Methods In The Workplace"
"HURE","Special Topics"
"INTE","Aesthetic Education"
"INTE","Coaching Practicum"
"INTE","Fdtns & Theory-Coach"
"INTE","Non La Transfer"
"INTE","Org Dev: Coaching Practicum"
"INTE","Portfolio Development"
"INTE","Quant Reason & Society"
"INTE","Theory & Practice"
"INTE","Tutorial"
"LAST","Lat Amer&Caribbean Cultures"
"LAW","Employment Law I"
"LAWI","Family-Based Immigration Law"
"LAWI","Immigration Business Law"
"LAWI","Immigration Court"
"LAWI","Intr Immigration Law"
"LAWI","Naturalization and Citizenship"
"LBST","Arbitration"
"LBST","Campaigns and Elections"
"LBST","Capstone"
"LBST","Capstone Project Planning"
"LBST","Collective Bargaining"
"LBST","Comp Lab Rel Models"
"LBST","Comp Labor Law"
"LBST","Comparative Labor Movements"
"LBST","Contemporary Labor Issues"
"LBST","Contract Administration"
"LBST","Health & Safety In Wrkpl"
"LBST","Ideas/Forces US Politics"
"LBST","Independent Study"
"LBST","Introduction to Labor Studies"
"LBST","Issues in Labor Organizing"
"LBST","Issues in Organizing"
"LBST","Lab Law Case Stds"
"LBST","Labor & Immigration"
"LBST","Labor & The Economy"
"LBST","Labor & Wrkpl Study Field Work"
"LBST","Labor And Politics"
"LBST","Labor Fld Wk/Intrnsh"
"LBST","Labor Globalization"
"LBST","Labor Law"
"LBST","Labor and Employment Law"
"LBST","Labor and the Economy"
"LBST","Labor-Management Relations"
"LBST","Labr Rel in Transportation"
"LBST","Leadership and Administration"
"LBST","Perspective-Labor Mvmt"
"LBST","Policy Analysis"
"LBST","Pub Workers in the US"
"LBST","Public Sector Labor Law"
"LBST","Research Methods"
"LBST","Sociology of Work"
"LBST","Special Topics"
"LBST","Strategic Research Methods"
"LBST","U.S. Labor History"
"LBST","Union Orgnzing & Function"
"LBST","Unions and Labor Relations"
"LBST","Work, Culture & Politics -NYC"
"LBST","Work, Culture, and Pol in NYC"
"LIST","Capstone in Liberal Studies I"
"LIST","Capstone in Liberal Studies II"
"LIST","Ethics & Quant Reasoning"
"LIST","History and Global Studies"
"LIST","Internship in Applied Liberal"
"LIST","Literature and Communication"
"LIST","Pro-Seminar in Liberal Studies"
"LNST","Lang-Multcult Setting"
"LNST","Lang-Multicultural Setting"
"LNST","Skill & Art-Translation"
"MANA","Comm For Transportn"
"MANA","Contemporary Management Issues"
"MANA","Financial Management"
"MANA","Human Resource Management"
"MANA","Human Resources Management"
"MANA","Leadershp Grps/Orgs"
"MANA","Mtvn/Prod Workplace"
"MANA","Org Chng In Transprt"
"MANA","Prin & Pract Mgmt"
"MANA","Principles of Supervision"
"MAOM","Maintenance of Matriculation"
"MAST","Organiz Behav & Change"
"MAST","Organizational Behavior"
"MATH","Business Mathematics"
"MATH","College Algebra I"
"MATH","College Algebra II"
"MATH","Discrete Math-Lin Alg"
"MATH","Fundamentals of Mathematics"
"MATH","Introduction to Statistics"
"MATH","Math In Contemp Soc"
"MATH","Remedial Mathematics"
"MATH","Statistics"
"MESG","Creative Expression"
"MESG","English Composition"
"MESG","Individual & Society"
"MESG","Life and Physical Science"
"MESG","Math & Quantitative Reasoning"
"MESG","Scientific World"
"MESG","US Experience in Diversity"
"MSST","Art & Culture-NY Hist Society"
"MSST","Capstone Project"
"MSST","Contemporary Issues in Public"
"MSST","Curatorial Theory/Exhibit Dsgn"
"MSST","Development, Fundraising, and"
"MSST","Digital Media and the Museum"
"MSST","History and Theory of Museums"
"MSST","Independent Study in Museum St"
"MSST","Learning Program Design"
"MSST","Museum Admin, Finance, & Law"
"MSST","Museum Educ & Interpret"
"MSST","Public History/Women?s History"
"MSST","Special Topics in Museum Studi"
"MSST","Visitor Services and Visitor S"
"MUSI","Music Appreciation"
"NURS","Adv Practice Pathophysiology"
"NURS","Advanced Nursing Informatics"
"NURS","Advanced Nursing Research"
"NURS","Advanced Practice Health Assmt"
"NURS","Advanced Practice Pharmacology"
"NURS","Aging/Chronic Care"
"NURS","Alt/Comp Hlth&Healing"
"NURS","Caring in Communities"
"NURS","Case Mgmt Health Services"
"NURS","Global Health Issues"
"NURS","Guided Independent Study"
"NURS","Health Assessment"
"NURS","Health Teaching"
"NURS","Healthcare Finance and Managem"
"NURS","Hlth Care Dispar&Undersvd Popl"
"NURS","Intro to Palliative Care"
"NURS","Leadership Innovation"
"NURS","Management of Decision Support"
"NURS","Measurement & Eval in Nursing"
"NURS","Nurs Certification Credits"
"NURS","Nursing Capstone"
"NURS","Nursing Curriculum and Program"
"NURS","Nursing Education Practicum"
"NURS","Nursing Graduate Elective"
"NURS","Nursing Informatics"
"NURS","Nursing Informatics Applicatn"
"NURS","Nursing Informatics Practicum"
"NURS","Nursing Org trans Healthcare"
"NURS","Nursing Quality and Safety Pln"
"NURS","Nursing Theory and Role Develo"
"NURS","Pedagogical Strtg & Best Pract"
"NURS","Perspectives in LGBTQ+ Health"
"NURS","Policy and Ethics in Nursing"
"NURS","Principles of Nursing Research"
"NURS","Proj Mgmt - Patient Outcomes"
"NURS","Statistics for Advanced Nurs"
"NURS","Transfr Nursing Ldrshp in Comm"
"NURS","Transition to Prof Nursing"
"PERM","CUNY Permit"
"PERM","Non-CUNY Permit"
"PERM","Permit"
"PHIL","Bioethics for Health Profess"
"PHIL","Cmptrs Soc-Hum Val"
"PHIL","Critical Thinking"
"PHIL","Ethics in the Workplace"
"PHIL","Introduction to Philosophy"
"PHYS","Einstein’s Universe"
"PHYS","Space, Time and Motion"
"POSC","Pol/Govmt of NYC"
"PSYC","Abnormal Psychology"
"PSYC","Adult Development"
"PSYC","Advanced Research Methods"
"PSYC","Advanced Statistics"
"PSYC","Applied Psychology"
"PSYC","Atypical Development"
"PSYC","Biological Bases of Behavior"
"PSYC","Biological Found of Behavior"
"PSYC","Capstone Project Planning"
"PSYC","Child & Adolescent Development"
"PSYC","Clin Mthds: Theory & Process"
"PSYC","Cognitive Development"
"PSYC","Cognitive Psychology and Learn"
"PSYC","Contemp Issues/Adult & Aging"
"PSYC","Developmental Psychology"
"PSYC","Dynam Intrprsn Behv"
"PSYC","Family Psychology"
"PSYC","General Psychology"
"PSYC","Group Dynamics"
"PSYC","Independent Study-Psychology"
"PSYC","Interviewing"
"PSYC","Intro to Research Methods"
"PSYC","Intro-Industrial/Org Psych"
"PSYC","Investigative Psych"
"PSYC","Learning and Cognition"
"PSYC","Managing Conflict"
"PSYC","Org Devel & Effectiveness"
"PSYC","Perf Mgmt & Motivation"
"PSYC","Personnel Selection"
"PSYC","Perspect Develpmnt Psych"
"PSYC","Psy-Strss/Chng Work"
"PSYC","Psych Org Change & Ldrshp"
"PSYC","Psych Tests & Measurement"
"PSYC","Psychology Capstone"
"PSYC","Psychology in the Workplace"
"PSYC","Psychopathology"
"PSYC","Risk & Resilience In Develop"
"PSYC","Senior Project"
"PSYC","Small Group Processes"
"PSYC","Soc & Emot Devel In Childhood"
"PSYC","Social Behavior"
"PSYC","Socio-Cultural Approaches"
"PSYC","Special Topics in Psychology"
"PSYC","Statistical Methods"
"PSYC","The Psychology of Work"
"PSYC","Theories of Personality"
"PUAD","Adv Pract Pub Admin"
"PUAD","Cultural Competencies Health"
"PUAD","Delivery of Public Services"
"PUAD","Evaluation Health Care Policy"
"PUAD","Govt Policy Process"
"PUAD","Health Care Administration"
"PUAD","Health Disparities"
"PUAD","Policy Analysis"
"PUAD","Practices in Public Admin"
"PUAD","Practicum Pub Admin"
"PUAD","Proj Demstr Excellence"
"PUAD","Public Administration"
"PUAD","Public Issues & Public Policy"
"PUAD","Research Methods Seminar"
"PUAD","Sem-Hlth Polcy Rsrch"
"PUAD","Seminar on Public Policy"
"PUAD","The Politics of Health Care"
"PUAD","US Soc/Econ Policy"
"PUAD","Urban Health Issues"
"PUAD","Urban Health Service"
"PUAF","Pub Pol & Workplace"
"PUHE","Introduction to Public Health"
"RELI","Religion in the Workplace"
"RESE","Adv Resp Conduct of Res"
"RESE","Ethical Issues in Clinical Res"
"RESE","Intellectual Property"
"RESE","Intro Clin Res&Compliance"
"RESE","Intro Finance Research Admin"
"RESE","Intro Rsrch Com, Ethic & Integ"
"RESE","Pol Dev, Analysis & Implement"
"RESE","Program Evaluation Methods"
"RESE","Research Admin Comp Practicum"
"RESE","Research Administration Practi"
"RESE","Research Compliance Practicum"
"RESE","Special Topics-RAC"
"RESE","Spon Res Mgmt & Oversight"
"RSMT","Intro to Research Methods"
"SCIE","Sci Forward:Scientific Inquiry"
"SOCI","100 Level Sociology Elective"
"SOCI","200 Level Sociology Elective"
"SOCI","300 Level Sociology Elective"
"SOCI","400 Level Sociology Elective"
"SOCI","Cntmp Perpec Immigrants"
"SOCI","Comparative Methods"
"SOCI","Demography"
"SOCI","Dgtl Rev & Inform Society"
"SOCI","Economic Sociology"
"SOCI","Environmental Sociology"
"SOCI","Ethnography"
"SOCI","Found Sociological Theory"
"SOCI","Global Culture and Diversity"
"SOCI","Independent Study"
"SOCI","Intro to Criminal Justice"
"SOCI","Intro to Research Methods"
"SOCI","Introduction to Sociology"
"SOCI","Org Struct & Change"
"SOCI","Political-Legal Sociology"
"SOCI","Race, Class and Gender"
"SOCI","Self and Social Interaction"
"SOCI","Senior Capstone"
"SOCI","Soc Movmts/Collect Behav"
"SOCI","Soc of Health & Medicine"
"SOCI","Soc of Work and Organizations"
"SOCI","Social Problems"
"SOCI","Social Statistics"
"SOCI","Sociology Internship"
"SOCI","Sociology of Culture"
"SOCI","Sociology of Deviance"
"SOCI","Sociology of Education"
"SOCI","Sociology of Emotions"
"SOCI","Sociology of Mental Illness"
"SOCI","Sociology of Religion"
"SOCI","Sociology of the Body"
"SOCI","Sociology of the Environment"
"SOCI","Sociology of the Family"
"SOCI","Special Topics in Sociology"
"SOCI","Stratification"
"SOCI","Transformations-Work in Amer"
"SOCI","Urban Sociology"
"SOSC","Cultural Diversity I"
"SOSC","Cultural Diversity II"
"SOSC","Glob & Chg Workplace"
"SOSC","Internship"
"SOSC","Sociology of Work and Family"
"SPAN","Beginning Spanish I"
"SPAN","Beginning Spanish II"
"SPAN","Spanish I"
"SPAN","Spanish II"
"SPAN","Spanish for Health Professions"
"TEAR","The Teaching Artist"
"THEA","Apprenticeship"
"THEA","Community Acts"
"THEA","Community Cult & Diversity"
"THEA","Independent Study"
"THEA","Intro to Drama Conventions"
"THEA","Meaning Through Drama"
"THEA","Playbuilding"
"THEA","Project Thesis II"
"THEA","Project Thesis Part I"
"THEA","Special Topics"
"THEA","Teaching Through Theatre"
"THEA","The Co-intentional Director"
"THEA","The Group Theatre Session"
"THEA","Theatre & Learning Seminar"
"THEA","Theatre of the Oppressed"
"TRAN","Comp Apps in Transportation"
"TRAN","Dev Mass Transit NYC"
"TRAN","Financial Plan, Policy & Admin"
"TRAN","Ops Mgmnt in Pub Transport"
"TRAN","Org Behav - Pub Transportation"
"TRAN","Worker Health and Safety"
"TROR","Orientation"
"UBST","Capstone"
"UBST","Capstone in Urban Studies"
"UBST","Classical Approaches-Urb Study"
"UBST","Community Development"
"UBST","Community Organization"
"UBST","Community Organizing"
"UBST","Contemporary Urban Problems"
"UBST","Delivery Urb Public Services"
"UBST","Fieldwork"
"UBST","Independent Study"
"UBST","Met Transport & Urban Develmt"
"UBST","Nonprofit Governance and Mgmt"
"UBST","Nonprofit Leadership"
"UBST","Research Methods"
"UBST","Social Movements"
"UBST","Special Topics"
"UBST","US Soc & Econ Policy"
"UBST","US Social & Economic Policy"
"UBST","Urb Soc Prbs& Comm Dev"
"UBST","Urban Pop & Communities"
"UBST","Urban Public Finance"
"UBST","Urban Public Management"
"UBST","Urban Social Identity"
"UBST","Urban and Community Fieldwork"
"YOST","Adol Psy/Cmty Prgs"
"YOST","Adolescent Sexual Health"
"YOST","Behavioral Health&Youth Devel"
"YOST","Community and Youth Organizing"
"YOST","Construct of Adolescence - US"
"YOST","Criminalization&Youth Devel"
"YOST","Effective Supv of Youth Worker"
"YOST","Prac: Design&Run Qual Prgms"
"YOST","Reframing Dis/Ability"
"YOST","Special Topics in Youth Studie"
"YOST","Working Group with Youth"
"YOST","Youth Action & Agency"
"YOST","Youth Development"
"YOST","Youth Identity: Virt Envirmnt"
"YOST","Youth Policy"
"YOST","Youth Studies Capstone Course"
"YOST","Youth Studies Indpndnt Study"
"YOST","Youth Studies Research Methods"
"YOTH","Devised Plays Youth"
