"cuny_subject","short_title"
"AFST","Lit of the African Diaspora"
"AFST","Literature of Social Protest"
"AFST","Pan Africanism"
"AFST","Peoples and Cultures of Africa"
"AFST","Place, Race, and Racism"
"AFST","Policing & Mass Incarceration"
"AFST","Race, Law, & Public Pol"
"AFST","Social Move & Social Justice"
"AFST","The African Diasp: Inter Persp"
"AFST","The African Diaspora"
"AFST","The African-Amer Lit Tradition"
"AFST","The Black Experience"
"AFST","Urban America Blacks"
"AFST","Workshop in Black Theater"
"AMSL","ASL Independent Study"
"AMSL","Advanced Communication In ASL"
"AMSL","Am Sign Lnd Ind Stdy"
"AMSL","Am Sign Lnd Ind Study"
"AMSL","Amer Sign Lang 100-Level Elec"
"AMSL","Amer Sign Lang 200-Level Elec"
"AMSL","Amer Sign Lang 300-Level Elec"
"AMSL","American Sign Language I"
"AMSL","American Sign Language II"
"AMSL","American Sign Language III"
"AMSL","American Sign Language IV"
"AMSL","American Sign Lng Ind Study"
"AMSL","Basic American Sign Language I"
"AMSL","Deaf Ppl, Community, Culture"
"AMSL","Linguistics of ASL"
"AMST","Am Cultural Experinc"
"AMST","Amer Culture in Black & White"
"AMST","Amer Film And Myth"
"AMST","Amer Stdies Ind Stdy"
"AMST","Amer Stdies Indep Stdy"
"AMST","Amer Stdies Intrnshp"
"AMST","Amer Stud 100-Level Elective"
"AMST","Amer Stud 200-Level Elective"
"AMST","Amer Stud 300-Level Elec"
"AMST","Amer Stud 400-Level Elective"
"AMST","Amer Studies Credit"
"AMST","America in the World"
"AMST","America: An Introduction"
"AMST","American Art Since 1945"
"AMST","American Arts"
"AMST","American Biography"
"AMST","American Culture I"
"AMST","American Culture II"
"AMST","American Humor"
"AMST","American Ideas"
"AMST","American Minorities"
"AMST","American Musical Theater"
"AMST","American Myths and Realities"
"AMST","American Philosophy"
"AMST","American Studies Internship"
"AMST","Art and Society in America"
"AMST","Art/Society In Amer"
"AMST","Dance Hst: 20th Century Survey"
"AMST","Educ/Amer Society"
"AMST","Geography of the United States"
"AMST","Intro to Latinx"
"AMST","Latina/o Media"
"AMST","Latinas/os In the U.S."
"AMST","Modern Art in Latin America"
"AMST","Music in American Life"
"AMST","Popular Culture & Mass Society"
"AMST","Religion in America"
"AMST","Society/Culture-Us"
"AMST","The African-Amer Lit Tradition"
"AMST","The American Civil War"
"AMST","The American Dream"
"AMST","The City in American Culture"
"AMST","The Geography of Drugs"
"AMST","Twentieth-Century America"
"AMST","U.S. Fiction"
"AMST","U.S. Lit In Comparative Contxt"
"AMST","Us Fict. Early North Amer Lit"
"AMST","Vietnam and America: 1945-1975"
"ANTH","Anthro Ind Study"
"ANTH","Anthro Internshp"
"ANTH","Anthro Linguistics"
"ANTH","Anthropology Credit"
"ANTH","Anthropology Independent Study"
"ANTH","Anthropology Internship"
"ANTH","Anthropology Methods"
"ANTH","Anthropology of Human Rights"
"ANTH","Archaeology"
"ANTH","Art/Myth/Folklore"
"ANTH","Caribbean Societies"
"ANTH","Comparative Psy"
"ANTH","Complex Societies"
"ANTH","Cultural Anthropology"
"ANTH","Early Civilizations"
"ANTH","Food, Self, and Society"
"ANTH","Foraging Societies"
"ANTH","Freshman Anthropolgy"
"ANTH","Globilizatn&Wrld Sys"
"ANTH","Human Evolution"
"ANTH","Latin America"
"ANTH","Latinas/Os in the US"
"ANTH","Law Anthropology"
"ANTH","Mediterranean World"
"ANTH","Modern Korean Culture"
"ANTH","Multicultural Literacy"
"ANTH","Native American Societies"
"ANTH","North Amer Natives"
"ANTH","Peasant Society"
"ANTH","Personality and Culture"
"ANTH","Phil/Religion Anthro"
"ANTH","Physical Anthropology"
"ANTH","Policing & Mass Incarceration"
"ANTH","Political Anthropology"
"ANTH","Power&Soc Latin Am"
"ANTH","Primitive Aesthetics"
"ANTH","Psychological Anthropology"
"ANTH","Research Seminar In Soc/Ant"
"ANTH","Senior Seminar"
"ANTH","Sex and Society"
"ANTH","Social Analysis"
"ANTH","Social Move & Social Justice"
"ANTH","Social Organization"
"ANTH","South-East Asia"
"ANTH","The High Cost of Cheap Food"
"ANTH","The Rise Of Cities"
"ANTH","U S Cultures"
"ANTH","Understanding Our Worlds"
"ANTH","Urban Anthropology"
"ANTH","Women and Work"
"ARAB","Adv Communication"
"ARAB","Advanced Communication Skills"
"ARAB","Arabic - 200 Level Reviewed"
"ARAB","Arabic 300-Level Elective"
"ARAB","Arabic 400-Level Elective"
"ARAB","Arabic Civilization & Culture"
"ARAB","Arabic Independent Study"
"ARAB","Arabic Literature"
"ARAB","Basic Arabic I"
"ARAB","Basic Arabic II"
"ARAB","Continuing Arabic I"
"ARAB","Continuing Arabic II"
"ARDR","20 Cent Span Theatre"
"ARDR","Acting I"
"ARDR","Acting II"
"ARDR","Acting III"
"ARDR","Acting IV"
"ARDR","Adv Voice/Diction"
"ARDR","Advanced Movement"
"ARDR","African American Drama"
"ARDR","Afro-Amer Musical Theater"
"ARDR","Amer Music Theatre"
"ARDR","American Drama"
"ARDR","Classical French Drama"
"ARDR","Comic Theatre"
"ARDR","Contemporary Drama"
"ARDR","Design History"
"ARDR","Design Seminar"
"ARDR","Design for the Theater"
"ARDR","Directing"
"ARDR","Directing II"
"ARDR","Directing Seminar"
"ARDR","Drama Grad Credit"
"ARDR","Drama Graduate Credit"
"ARDR","Drama Ind Study"
"ARDR","Drama Independent Study"
"ARDR","Drama Internship"
"ARDR","Drama in the Schools"
"ARDR","English Drama to 1800"
"ARDR","Fusions: Thea & ID in XXI Cent"
"ARDR","Intro to Stage Management"
"ARDR","Introduction to Theatre"
"ARDR","Junior Project"
"ARDR","Lighting Design"
"ARDR","Media Wksp Actors/Di"
"ARDR","Mod Eur Theatre II"
"ARDR","Modern European Drama"
"ARDR","Modes of Drama"
"ARDR","Movement for Theatre and Perf"
"ARDR","New Performance"
"ARDR","Perf Hst 1600-1900"
"ARDR","Perf Hst 1901-Presnt"
"ARDR","Perform Hist (Anc-Early Mdrn)"
"ARDR","Performance II"
"ARDR","Performance Industry Structure"
"ARDR","Senior Project"
"ARDR","Senior Seminar"
"ARDR","Spanish Drama the Golden Age"
"ARDR","Spanish Theater"
"ARDR","Text/Performance/Adaptation"
"ARDR","The Early Shakespeare"
"ARDR","The Later Shakespeare"
"ARDR","Theater Production"
"ARDR","Theater Production Lab"
"ARDR","Theater Studies"
"ARDR","Theater and Education"
"ARDR","Theater and Therapy"
"ARDR","Theater for Social Action"
"ARDR","Theatre Learning Lab"
"ARDR","Theatrical Imagination"
"ARDR","Topics on Production"
"ARDR","Tragic Theatre"
"ARDR","Voice&Dict Perf"
"ARDR","Women in Performance"
"ARDR","World Drama since 1800"
"ARDR","World Drama to 1800"
"ARPE","13  Ooo"
"ARPE","Instrumental Ensemb"
"ART","11  Ooo"
"ART","Advanced Ceramics"
"ART","Advanced Drawing"
"ART","Advanced Painting"
"ART","Advanced Printmaking"
"ART","Advanced Sculpture"
"ART","Advanced Studio Art"
"ART","American Art Since 1945"
"ART","Anatomy and Portraiture"
"ART","Art 100-Level Elective"
"ART","Art 200-Level Elective"
"ART","Art 300-Level Elective"
"ART","Art 400-Level Elective"
"ART","Art Grad Credit"
"ART","Art Graduate Credit"
"ART","Art Ind Study"
"ART","Art Indep Study"
"ART","Art Independent Study"
"ART","Art Independnt Study"
"ART","Art Internship"
"ART","Art and Society in America"
"ART","Art in Rome"
"ART","Art of the Ancient World"
"ART","Aspects of Renaissance Art"
"ART","Baroque Art"
"ART","Baroque Art and Architecture"
"ART","Ceramics"
"ART","Cont Art: Idea & Practc"
"ART","Cont Iss Photogrphy"
"ART","Contemp Painting I"
"ART","Contemporary Art Theory I"
"ART","Contemporary Art Theory II"
"ART","Contemporary Painting II"
"ART","Contemporary Painting III"
"ART","Design Workshop I"
"ART","Design Workshop II"
"ART","Design Workshp III"
"ART","Freshman Seminar:Art"
"ART","Garden Architecture in Italy"
"ART","Hist Art To Renaissa"
"ART","History of Photography"
"ART","History of Printmaking"
"ART","Hst Art After Renais"
"ART","Indep Study Cont Painting"
"ART","Intermed Studio Art"
"ART","Intermediate Drawing"
"ART","Intermediate Painting"
"ART","Intermediate Printmaking"
"ART","Intermediate Sculpture"
"ART","Introduction to Visual Arts"
"ART","Introductory Drawing"
"ART","Introductory Painting"
"ART","Introductory Sculpture"
"ART","Issues Contemporary Art"
"ART","Issues of Contemporary Art"
"ART","Major Artist I"
"ART","Major Artist II"
"ART","Medieval and Renaissance Art"
"ART","Metalsmithing"
"ART","Modern Art in Latin America"
"ART","Museum and Gallery Training"
"ART","Nineteenth-Century Art"
"ART","Portrait Drawing I"
"ART","Portrait Drawing II"
"ART","Printmaking"
"ART","Role of Art in the Mod World"
"ART","Seminar In Art"
"ART","Senior Project I Art & Photog"
"ART","Senior Project II Art & Photo"
"ART","Studio Art Theory and Practice"
"ART","The Architect and Society"
"ART","The Ny Art Scene"
"ART","Twentieth-Century Art"
"ART","Visiting Artist Projects"
"ART","Visiting Artist Workshop"
"ART","Women and the Fine Arts"
"ASTR","Astronomy"
"ASTR","Astronomy 100-Level Elective"
"ASTR","Astronomy 300-Level Elective"
"ASTR","Astronomy 400-Level Elective"
"ASTR","Astronomy Ind Study"
"ASTR","Astronomy Independent Study"
"ASTR","Astronomy Internship"
"ASTR","Galactic Laboratory"
"ASTR","General Astronomy"
"ASTR","Introduction to Astrophysics"
"ASTR","Life In The Univ Lab"
"ASTR","Life in the Universe"
"ASTR","Observational Astronomy"
"ASTR","Planetary Geology"
"ASTR","Planetary Laboratory"
"ASTR","Solar System Theories"
"ASTR","Space Science I"
"ASTR","Space Science II"
"ASTR","Survey of the Universe"
"ASTR","Universe Theories"
"AUSD","ASD Speech, Languge & Comm"
"AUSD","Autism Spec Disorder"
"AUSD","TRMNT ASD Part 1"
"AUSD","Trtmnt Asd Part 2"
"BESC","Behav Sci 400-Level Reviewed"
"BIOL","31  Ooo"
"BIOL","Adv Meth Cell Bio"
"BIOL","Adv Microbiology"
"BIOL","Adv Topics in Gene Reg Systems"
"BIOL","Advanced Human Anatomy"
"BIOL","Advanced Microscopy"
"BIOL","Advanced Pharmacology"
"BIOL","Advanced Physiology"
"BIOL","Advanced Statistics"
"BIOL","Advanced Tropical Ecology"
"BIOL","Animal Behavior"
"BIOL","Animal Physl-Tchrs"
"BIOL","Animals in Captivity"
"BIOL","Applied Microbio and Biotech"
"BIOL","Bio Principles I Lab"
"BIOL","Biochemistry I"
"BIOL","Biochemistry II"
"BIOL","Biogeography"
"BIOL","Bioinformatics"
"BIOL","Biology 100-Level Elective"
"BIOL","Biology 200-Level Elective"
"BIOL","Biology 300-Level Elective"
"BIOL","Biology 400-Level Elective"
"BIOL","Biology Grad Credit"
"BIOL","Biology Ind Study"
"BIOL","Biology Independent Study"
"BIOL","Biology Internship"
"BIOL","Biology of Cancer"
"BIOL","Biophys/Drug Abuse"
"BIOL","Botany"
"BIOL","Cancer Biology"
"BIOL","Cell Biochemistry"
"BIOL","Cell Biology"
"BIOL","Cell Culture Techniques"
"BIOL","Cell Physiology"
"BIOL","Cell Signaling"
"BIOL","Cell Struct-Tchers"
"BIOL","Cellular Toxicology"
"BIOL","Clinical Microbiology"
"BIOL","Clinical Pathology"
"BIOL","Comparative Endocrinology"
"BIOL","Comparative Physiology"
"BIOL","Computational Molecular Bio"
"BIOL","Conservation Biology"
"BIOL","Developmental Biology"
"BIOL","Develpmntl Bio-Tchrs"
"BIOL","Diagnostic Molecular Biology"
"BIOL","Drug Therapy"
"BIOL","Ecology"
"BIOL","Ecology And Man"
"BIOL","Ecology Exper Mthds"
"BIOL","Ecology-Teachers"
"BIOL","Elect Micros & Xray Micranalys"
"BIOL","Entomology"
"BIOL","Env&Evol Physiology"
"BIOL","Evolution"
"BIOL","Evolution And Man"
"BIOL","Evolution of Development"
"BIOL","Evolution of Gene Regulation"
"BIOL","Evolution of Primates"
"BIOL","Evoluton-Secndry Sch"
"BIOL","Exp Animal Physiolgy"
"BIOL","Exp Meth Adv Genetcs"
"BIOL","Exp Methods in Behavioral Bio"
"BIOL","Exper Cell Biochem"
"BIOL","Field Biology"
"BIOL","Gene Regulatory Systems"
"BIOL","General Biology I"
"BIOL","General Biology I Laboratory"
"BIOL","General Biology II"
"BIOL","General Biology II Laboratory"
"BIOL","General Microbiology"
"BIOL","General Physiology"
"BIOL","General Virology"
"BIOL","Genetics"
"BIOL","Genetics-Teachers"
"BIOL","Genetics/Evolution"
"BIOL","Graduate Bio Independent Study"
"BIOL","Healthcare Law and Ethics"
"BIOL","Healthcare and Law Ethics"
"BIOL","Histology"
"BIOL","History of Biology"
"BIOL","Hosp Internship I"
"BIOL","Hosp Internship II"
"BIOL","Human Anat & Phys II"
"BIOL","Human Anatomy I"
"BIOL","Human Anatomy I Lab"
"BIOL","Human Anatomy and Physiology I"
"BIOL","Human Body"
"BIOL","Human Sexuality"
"BIOL","Immunology"
"BIOL","Intro Bioinformat & Genomics"
"BIOL","Intro to Tropical Ecology"
"BIOL","Introduction to Biology"
"BIOL","Introduction to Biotechnology"
"BIOL","Introduction to Tropical Ecolo"
"BIOL","Invertebrate Zoology"
"BIOL","Lab Meth Cell Bio"
"BIOL","Lab Meth Molec Genet"
"BIOL","Lab Meth Physiology"
"BIOL","Life Science in Taiwan"
"BIOL","Marine Bio&Oceanogph"
"BIOL","Marine Ecology"
"BIOL","Mathematical Biology"
"BIOL","Mathematical Models in Biology"
"BIOL","Methodologies in Biotechnology"
"BIOL","Micrb & Cell Path Lab"
"BIOL","Microbiology & Cell Pathology"
"BIOL","Mol Bio & Biotech Lab"
"BIOL","Mol Bio for Sec Schl Tchrs"
"BIOL","Mol Fdns Cell Functn"
"BIOL","Mole Bio & Biotec Laboratory"
"BIOL","Molecular Biology"
"BIOL","Molecular Development"
"BIOL","Molecular Genetics"
"BIOL","Nat Sci For Teachers"
"BIOL","Neuroscience"
"BIOL","Nutrition"
"BIOL","Ornithology"
"BIOL","Pathophys Conc Hlth"
"BIOL","Pharmacotherapeutics"
"BIOL","Plant Evolutionary Ecology"
"BIOL","Plant Physiology"
"BIOL","Plant Population Biology"
"BIOL","Prin&Meth Sys,Evo,Ph"
"BIOL","Principles of Bio II Lab"
"BIOL","Principles of Biology I"
"BIOL","Principles of Biology II"
"BIOL","Principles of Epidemiology"
"BIOL","Principles of Neurobiology"
"BIOL","Public Health Nutrition"
"BIOL","Radiation Biology"
"BIOL","Sci Tech Environ Bio"
"BIOL","Scientific Communication"
"BIOL","Scientific Communication II"
"BIOL","Social Problems in Biology"
"BIOL","Spec Tpcs Stat Anal"
"BIOL","Statistical Analysis"
"BIOL","Stats for Bio Sciences"
"BIOL","The Biology of Disease"
"BIOL","The Mammals"
"BIOL","Thesis Research"
"BIOL","Tpcs Marine Bio&Ocea"
"BIOL","Urban Ecology"
"BIOL","Vertebrate Endocrinology"
"BIOL","Vertebrate Zoology"
"BUDA","Analy Tech for Lrg Scal Data"
"BUDA","BDA Independent Study"
"BUDA","Big Data Mgmt- Supercomputing"
"BUDA","Business Data"
"BUDA","Business Data Analytics INDP"
"BUDA","Comp & Stat Mthds For Bus & Ec"
"BUDA","Forcastng for Mgrs & Rschrs"
"BUDA","Intro Bus Data Analy Lrg Scale"
"BUDA","Intro to Bus Data Anal of Lrg"
"BUDA","Intro to Bus Data Analytics"
"BUDA","Res. Proj In Large-Scale Data"
"BUDA","Semi In Big Data-Curr Topics"
"BUSI","Adv Word Processing"
"BUSI","App Conc In Info Sys"
"BUSI","Bus Software Tools"
"BUSI","Bus/Eco Problems"
"BUSI","Business 100-Level Elective"
"BUSI","Business 200-Level Elective"
"BUSI","Business 300-Level Elective"
"BUSI","Business 400-Level Elective"
"BUSI","Business Communications"
"BUSI","Business Credit"
"BUSI","Business Edp I"
"BUSI","Business Edp II"
"BUSI","Business Grad Credit"
"BUSI","Business Ind Study"
"BUSI","Business Independent Study"
"BUSI","Business Internship"
"BUSI","Business Law I"
"BUSI","Business Law II"
"BUSI","Business Law III"
"BUSI","Comm In Corp Setting"
"BUSI","Computers in Inform Processing"
"BUSI","Entrepreneurship"
"BUSI","Ethical Iss Bus&Soc"
"BUSI","Glob Bus Strategy & Decision"
"BUSI","Glob Strat&Dec Makin"
"BUSI","Global Bus Seminar"
"BUSI","Global Strat Abroad"
"BUSI","Independent Study"
"BUSI","Information Management"
"BUSI","Insurance Principals I"
"BUSI","Insurance Principals II"
"BUSI","International Trade"
"BUSI","Internatl Bus Intro"
"BUSI","Intro To Info System"
"BUSI","Introduction to Business"
"BUSI","Labor Relations & Conflict Mgt"
"BUSI","Media Administration"
"BUSI","Multinatnl Enterpris"
"BUSI","Practical New York Law"
"BUSI","Real Estate Brokerge"
"BUSI","Real Estate Practice"
"BUSI","Seminar In Business"
"BUSI","Services Marketing and Managem"
"BUSI","Sustainable Business & Society"
"BUSI","The Business of Healthcare"
"CERT","Certified Full Time"
"CHEM","32  Ooo"
"CHEM","Adv Org Chem-Tchrs"
"CHEM","Advanced Organic Chemistry"
"CHEM","Analytical Chemistry"
"CHEM","Applied Polymer Chemistry"
"CHEM","Biochem I-Teachers"
"CHEM","Biochem II-Teachers"
"CHEM","Biochemistry I"
"CHEM","Biochemistry II"
"CHEM","Chem For Today II lab"
"CHEM","Chem Grad Blanket Credit"
"CHEM","Chem Grad Credit"
"CHEM","Chem Ind Study"
"CHEM","Chem Principls I Lab"
"CHEM","Chem Princpls II Lab"
"CHEM","Chem for Today I Lab"
"CHEM","Chemical Analysis"
"CHEM","Chemical Systems"
"CHEM","Chemistry 100 -Level Elective"
"CHEM","Chemistry 200-Level Elective"
"CHEM","Chemistry 300-Level Elective"
"CHEM","Chemistry 400-Level Elective"
"CHEM","Chemistry Grad Blanket Credit"
"CHEM","Chemistry Ind Study"
"CHEM","Chemistry Independent Study"
"CHEM","Chemistry Internship"
"CHEM","Chemistry for Teachers"
"CHEM","Chemistry for Today I"
"CHEM","Chemistry for Today II"
"CHEM","Chemistry in a Nutshell"
"CHEM","Chm Lab Intro"
"CHEM","Computational Physics"
"CHEM","Elect Micro&Xray Mcr"
"CHEM","Exp Methods in Physical Chem"
"CHEM","Experimental Biochemistry"
"CHEM","Gen Chemistry II Lab"
"CHEM","General Chemistry I"
"CHEM","General Chemistry I Laboratory"
"CHEM","General Chemistry II"
"CHEM","Hosp Internship I"
"CHEM","Hosp Internship II"
"CHEM","Independent Study for Research"
"CHEM","Inorganic Chemistry"
"CHEM","Intro Research Chem"
"CHEM","Introduction to Chemistry"
"CHEM","Modeling in CHM and BioCHM"
"CHEM","Modeling in Chm and Biochm"
"CHEM","Organc Chm I-Tchrs"
"CHEM","Organic Chemistry I"
"CHEM","Organic Chemistry II"
"CHEM","Orgnc Chm II-Tchrs"
"CHEM","Phys Chem I-Tchers"
"CHEM","Phys Chm Ii-Tchers"
"CHEM","Physical Chemistry: Equilibria"
"CHEM","Physical Chemistry: Processes"
"CHEM","Polymer Chem Semnr"
"CHEM","Polymer Chemistry"
"CHEM","Polymer Chemistry Topics"
"CHEM","Principles of Chemistry I"
"CHEM","Principles of Chemistry II"
"CHEM","Quantum Chemistry"
"CHEM","Reaction Processes"
"CHEM","Research"
"CHEM","Spectroscopy"
"CHIN","Adv Comm Skl Mandarin Chn"
"CHIN","Basic Mandarin Chinese I"
"CHIN","Basic Mandarin II"
"CHIN","Beginning Mandarin Chinese I"
"CHIN","Chinese 100-Level Elective"
"CHIN","Chinese Independent Study"
"CHIN","Chinese Literature"
"CHIN","Contemporary Expression"
"CHIN","Continuing Mandarin Chinese I"
"CHIN","Continuing Mandarin Chinese II"
"CHIN","Conv Mandarin Chn I"
"CHIN","Conv Mandarin Chn II"
"CHIN","Gender & Sexu in China & Japan"
"CHIN","Intensive Mandarin Chinese I"
"CHIN","Intensive Mandarin Chinese II"
"CHIN","Lang Contrast Eng&Chinese"
"CHIN","Ling Aspects of Mand Chinese"
"CHIN","Mod Chinese and Sinophone Lit"
"CIMS","Cin/Media Grad Credt"
"CIMS","Cinema Independent Study"
"CIMS","Cinema Indepndt Stdy"
"CIMS","Cinema Indepnt Stdy"
"CIMS","Cinema Indepnt Study"
"CIMS","Cinema and Gender"
"CIMS","Contemporary Media Practices"
"CIMS","Digital Media and Cult; A Crit"
"CIMS","Digital Media&Cultre"
"CIMS","Experimental Film and Video"
"CIMS","Film and Video Workshop"
"CIMS","Film&Media Res Analy"
"CIMS","Film&Media Theory"
"CIMS","Global Media"
"CIMS","History of Media"
"CIMS","Interdisciplinary Media Arts"
"CIMS","Media and Ideology"
"CIMS","Nonfiction Media"
"CIMS","Nonlinear&Multime Pd"
"CIMS","Race, Ethnicity, and Media"
"CIMS","Stdy Intl Cinema"
"CIMS","Studies in Authorship"
"CIMS","Studies in Media Genres"
"CIMS","Thesis Research"
"CIST","Adv Cinema Workshop"
"CIST","Advanced TV Studio Production"
"CIST","African American Media"
"CIST","African Americans in the Media"
"CIST","Amer Film And Myth"
"CIST","American Directors After 1960"
"CIST","American Directors Before 1960"
"CIST","Bergman/Bunuel"
"CIST","Chinese Cinema"
"CIST","Cin And Media Intern"
"CIST","Cinema Ind Study"
"CIST","Cinema Independent Study"
"CIST","Cinema Internship"
"CIST","Cinematography"
"CIST","Crafts Of Film"
"CIST","Documentary Video"
"CIST","East Asian Popular Cultures"
"CIST","Elec Media:Video Hst"
"CIST","European Cinema"
"CIST","Film Editing"
"CIST","Film Genres"
"CIST","Film History"
"CIST","Film Production"
"CIST","Film Theory"
"CIST","French Directors After 1960"
"CIST","French Directors Before 1960"
"CIST","Freshman Cinema"
"CIST","Global Cinema"
"CIST","Intro to 16mm Filmmaking"
"CIST","Introduction to Film"
"CIST","Introduction to Screen Writing"
"CIST","Japanese Cinema: Theory & Hist"
"CIST","Latina/o Media"
"CIST","Media Internship"
"CIST","Media Wrkshop"
"CIST","Non-Lin/Multimda Prd"
"CIST","Nonfiction Film and Television"
"CIST","Politics, Cinema, Media"
"CIST","Postwar Italian Cinema"
"CIST","Screen Adaptations"
"CIST","Screen Comedy"
"CIST","Screen Writing"
"CIST","Senior Project"
"CIST","Soc. Jus, Anti-Rac & Act. Med."
"CIST","Sound for Film and Media"
"CIST","Television Studio Production"
"CIST","Thesis Research"
"CIST","Third Cinema"
"CIST","Video I"
"CIST","Video II"
"CIST","Video Workshop"
"CIST","Women and Film"
"CMSC","36  Ooo"
"CMSC","Adv Comput Game Programming"
"CMSC","Adv High Perf Comp"
"CMSC","Adv Micro Sys Design"
"CMSC","Advanced Data Communications"
"CMSC","Advanced Database Systems"
"CMSC","Advanced Operating Systems"
"CMSC","Advanced Systems Programming"
"CMSC","Algrithms&Info Struc"
"CMSC","Analysis of Algorithms"
"CMSC","App Concepts in Info Systems"
"CMSC","App Math Comp Sci"
"CMSC","Applications Programming"
"CMSC","Applied Cryptography"
"CMSC","Artif Intel&Knw Engi"
"CMSC","Artificial Intelligence"
"CMSC","Assistive Tech for Univ Apps"
"CMSC","Basic Desktop Publishing"
"CMSC","Broadband and SONET Networks"
"CMSC","C Programming"
"CMSC","CSC Internship"
"CMSC","Cobol Programming"
"CMSC","Comp Aided Analysis & Design"
"CMSC","Comp Perfrmnce Eval"
"CMSC","Comp Sci Grad Cr"
"CMSC","Comp Sci Grad Credit"
"CMSC","Comp Sci Grad Credti"
"CMSC","Comp Sci Ind Study"
"CMSC","Comp Sci Indep Stdy"
"CMSC","Compiler Construction"
"CMSC","Computability"
"CMSC","Computation Theory"
"CMSC","Computational Problem Solving"
"CMSC","Computer Architecture"
"CMSC","Computer Graphics"
"CMSC","Computer Hacking Revealed"
"CMSC","Computer Organization"
"CMSC","Computer Sci & Linguistics"
"CMSC","Computer Sci Credit"
"CMSC","Computer Sci Independent Study"
"CMSC","Computer Science Internship"
"CMSC","Computer System Design"
"CMSC","Computer System Fundamentals"
"CMSC","Computer Technology Concepts"
"CMSC","Computer Technology Lab"
"CMSC","Computer Vision"
"CMSC","Computer and Windows"
"CMSC","Computers & Society"
"CMSC","Computers Perspctves"
"CMSC","Computers for Today"
"CMSC","Computers, Networking & Sec."
"CMSC","Computing for Teachers I"
"CMSC","Computing for Teachers II"
"CMSC","Computr Sci Internsh"
"CMSC","Cryptography"
"CMSC","Data Science"
"CMSC","Data Structures"
"CMSC","Database Theory"
"CMSC","Digital Circuits Design"
"CMSC","Digital Circuits Laboratory"
"CMSC","Digital Image Processing"
"CMSC","Digital Signal Processing"
"CMSC","Discrete Simulation"
"CMSC","Discrete Structures"
"CMSC","Discrte Mth Comp Sci"
"CMSC","Formal Language Theory"
"CMSC","Fund Wireless Comm"
"CMSC","Graduate Research Laboratory"
"CMSC","Graph-Based Analy for Big Data"
"CMSC","High-speed LAN and WAN"
"CMSC","Honors Workshop"
"CMSC","Image Process Comp Sci"
"CMSC","Info Retrieval"
"CMSC","Info Structures for Business"
"CMSC","Input/Output Operations"
"CMSC","Intelligent Networks"
"CMSC","Intermediate Programming"
"CMSC","Internet Data Communications"
"CMSC","Intrnet/Cdrom/Hsmath"
"CMSC","Intrnt App Scrpt Lng"
"CMSC","Intro Comp Game Prog"
"CMSC","Intro Comp Technolog"
"CMSC","Intro Computer Sci"
"CMSC","Intro High Perf Computing"
"CMSC","Intro To Info Sys"
"CMSC","Intro To Ms-Dos"
"CMSC","Intro To Wrdprocesng"
