"cuny_subject","short_title"
"ARAD","Advanced Agency Ops"
"ARAD","Advanced Directed Study"
"ARAD","Advanced Production"
"ARAD","Essentials of Advertising"
"ARAD","Radio & Tv Advt"
"ARAD","Retail Advertising"
"ARAD","Retail Sles & Promo"
"ARAD","Sales Promo Advertising"
"ART","18th & 19th Century Art"
"ART","3D Design: Materials & Methods"
"ART","3D Design: Methods & Materials"
"ART","Advanced Photography"
"ART","Advertising Design I"
"ART","Advertising Design II"
"ART","Advertising Illustration I"
"ART","Advertising Illustration II"
"ART","African Art"
"ART","African-American Art"
"ART","Ancient Greece & Rome (Honors)"
"ART","Ancient Greece and Rome"
"ART","Art Directed Study"
"ART","Art Survey I"
"ART","Art Survey II"
"ART","Art of the Far East"
"ART","Asian Art History"
"ART","Asian Art History (Honors)"
"ART","Color and Design"
"ART","Color and Design I"
"ART","Comic Art 1"
"ART","Comic Art II"
"ART","Comm Photo & Career Strat"
"ART","Design I"
"ART","Design II"
"ART","Digital Creative Studio"
"ART","Digital Imaging Graphic Design"
"ART","Digital Imaging Studio I"
"ART","Digital-Imaging Post Prod"
"ART","Documentary & Narrative Photo"
"ART","Drawing I"
"ART","Drawing II"
"ART","Drawing Studio I"
"ART","Drawing Studio II"
"ART","Drawing Studio III"
"ART","Figure Sculpture I"
"ART","Filmmaking I"
"ART","Final Lab Project"
"ART","Final Thesis Lab"
"ART","Found Dig Grap Desi"
"ART","Graphic Design I"
"ART","History of Graphic Design"
"ART","Intro His.West Art"
"ART","Intro Visual Story"
"ART","Intro to Latin American Art"
"ART","Introduction to African Art"
"ART","Introduction to Painting"
"ART","Introduction to Sculpture"
"ART","Life Drawing"
"ART","Life Drawing Studio I"
"ART","Life Drawing Studio II"
"ART","Mediev Art:Faith &Mig (Honors)"
"ART","Medieval Art: Faith &Migration"
"ART","Modern Art"
"ART","Modern and Contemporary Art"
"ART","Painting I"
"ART","Painting II"
"ART","Painting Studio I"
"ART","Painting Studio I (Honors)"
"ART","Painting Studio II"
"ART","Painting Studio II (Honors)"
"ART","Painting Studio III"
"ART","Photographic Studio & Light I"
"ART","Photography I"
"ART","Photography I (Honors)"
"ART","Photography II"
"ART","Portrait Drawing"
"ART","Pre-Columbian Art"
"ART","Print Process & Portfolio Lab"
"ART","Renaissance & Baroque Art"
"ART","Sculpture I"
"ART","Sculpture II"
"ART","Sculpture Studio I"
"ART","Sculpture Studio II"
"ART","Sculpture Studio III"
"ART","Survey of Art Hist I (Honors)"
"ART","Survey of Art Hist II (Honors)"
"ART","Survey of Art History I"
"ART","Survey of Art History II"
"ART","Survey of Non-Western Art"
"ART","Typography"
"ART","Typography and Layout"
"ART","Visual Comm & Design"
"ARVP","Budgeting for Television"
"ARVP","Cinematography"
"ARVP","Corporate Media Applications"
"ARVP","Intro Contemp Media"
"ARVP","Intro Video Tech w/ Learn Lab"
"ARVP","Intro to Video Tech"
"ARVP","Lighting for Television"
"ARVP","Remote Prod/Video Editing II"
"ARVP","Remt Prod/Vid Edi I"
"ARVP","Remte Prod/Vid Ed 1"
"ARVP","Script Writing"
"ARVP","Script to Screen"
"ARVP","Sound Perf/D Med I"
"ARVP","Sound Perf/D Med II"
"ARVP","Stud Tv Prod II"
"ARVP","Studio Prod Bus I"
"ARVP","TV Studio Production I"
"ARVP","TV Studio Production II"
"ARVP","Teleconferencing"
"ASAM","Asian Amer. History"
"ASAM","Asian Amer. History (Honors)"
"ASAM","Asian American Literature"
"ASAM","Asian Americans in NYC"
"ASAM","Chinese Culture & Heritage"
"ASAM","Intro to the Mid East (Honors)"
"ASAM","Intro to the Middle East"
"ASAP","ASAP College Experience I"
"ASAP","ASAP College Experience II"
"ASTR","Ast Directed Study"
"ASTR","Astronomy Directed Study"
"ASTR","Astronomy: General Observation"
"ASTR","Astronomy: General Theory"
"ASTR","Astronomy: Observation & Model"
"ASTR","General Astronomy"
"ASTR","General Astronomy (Honors)"
"BIOL","Anat & Phys II Lab"
"BIOL","Anat & Physiol I (Honors)"
"BIOL","Anat & Physiol II (Honors)"
"BIOL","Anatomy and Physiology I"
"BIOL","Anatomy and Physiology II"
"BIOL","Bio Directed Study"
"BIOL","Biology Directed Study"
"BIOL","Biology I"
"BIOL","Biology II"
"BIOL","Biology II (Honors)"
"BIOL","Biology of Aging"
"BIOL","Cell Biology"
"BIOL","Fundamentals of Microbiology"
"BIOL","Gen Anat & Phys"
"BIOL","General Biology"
"BIOL","General Biology Theory"
"BIOL","Genetics"
"BIOL","Human Biology"
"BIOL","Microbiology"
"BIOL","Plant Biology"
"BIOT","Introduction to Biotechnology"
"BLST","Af-Am His To Pres"
"BLST","Af-Amer His To 1865"
"BLST","Africa 1500 To Pres"
"BLST","African Art"
"BLST","African Civiliz"
"BLST","African Literature"
"BLST","African Natl & Soc"
"BLST","African-American Art"
"BLST","Afro-Amer Writing"
"BLST","BLK Directed Study"
"BLST","Black Bus & Mgt"
"BLST","Black Contrib Sci"
"BLST","Black Experience in Africa"
"BLST","Black Literature I"
"BLST","Black Literature II"
"BLST","Black Man"
"BLST","Black Studies Directed Study"
"BLST","Black Theater Workshop I"
"BLST","Black Women"
"BLST","Black Writers"
"BLST","Blk Directed Study"
"BLST","Blk Pol & Soc Thght"
"BLST","Blk Theatre Wkshp 1"
"BLST","Blk Theatre Wkshp 2"
"BLST","Caribbean Black Lit"
"BLST","Caribbean History"
"BLST","Cont Black Family"
"BLST","Contemp Blk Writers"
"BLST","Found Black Psych"
"BLST","Haitian History and Culture"
"BLST","His Black Theatre"
"BLST","Hist Of W Africa"
"BLST","History of Black Theatre"
"BLST","Jazz I"
"BLST","Jazz Ii"
"BLST","Jazz Perf Workshop"
"BLST","Mod Blk Pol Thought"
"BLST","Muslims in African Culture"
"BLST","Natn Bldg In Africa"
"BLST","Soc Found Blk Cult"
"BLST","Sociol Blk Urb Com"
"BPRS","20th Cent Afr Devel"
"BPRS","Afro-Am & Carib Dan"
"BPRS","BPR Directed Study"
"BPRS","Bpr Directed Study"
"BPRS","Caribbean Politics Economy"
"BPRS","Colonial & Neo-Col"
"BPRS","Dom Rep Econ Devel"
"BPRS","Eco Of Urban Commun"
"BPRS","Ethnic Dance"
"BPRS","Latin & Carib Music"
"BPRS","Urban Com Hlth Prob"
"BUMA","Commercial Insurance Principle"
"BUMA","Insurance Operations"
"BUMA","Princ of Risk Mgmt & Insurance"
"BUMA","Prop & Liab Insurance Princ"
"BUSE","Entrprnrshp: Prdct & Srvc Crtn"
"BUSE","International Business"
"BUSE","Small Business Management"
"BUSI","Advertising Copy and Layout"
"BUSI","Advertising Production"
"BUSI","Bus Org & Mgt"
"BUSI","Bus Org & Mgt (Honors)"
"BUSI","Business Analytics & Decision"
"BUSI","Business Communication"
"BUSI","Business Discussion Hour"
"BUSI","Business Law"
"BUSI","Business Law for Digital Media"
"BUSI","Business Methods"
"BUSI","Business Methods (Honors)"
"BUSI","Essent Of Small Bus"
"BUSI","Essentials of Advertising"
"BUSI","Essentials of Real Estate"
"BUSI","Human Resources Management"
"BUSI","Human Resources Mgmt (Honors)"
"BUSI","International Business"
"BUSI","Intro to Bus Admin"
"BUSI","Intro to Business Admin"
"BUSI","Introduction to Business"
"BUSI","Manag Decis Making (Honors)"
"BUSI","Managerial Decision Making"
"BUSI","Money and Banking"
"BUSI","Off Personal Mgt"
"BUSI","Operations Management"
"BUSI","Personal Finance"
"BUSI","Principles of Investment"
"BUSI","Principles of Marketing"
"BUSI","Retail Organization"
"BUSI","SLS Directed Study"
"BUSI","Sales Directed Study"
"BUSI","Sales Management"
"BUSI","Sales Management Ii"
"BUSI","Sales Principles and Practices"
"BUSI","Sales Promotion"
"BUSI","Sls Directed Study"
"BUSI","Soc Entpren Emerging Economics"
"BUSI","Traffic Management"
"CHEM","CHE Directed Study"
"CHEM","Che Directed Study"
"CHEM","Chemistry Directed Study"
"CHEM","Chemistry I"
"CHEM","College Chemistry II"
"CHEM","Concepts In Chemistry Lab"
"CHEM","Concepts in Chemistry"
"CHEM","Fund of Organic Chemistry"
"CHEM","Fundamentals of Biochemistry"
"CHEM","Fundamentals of Chemistry"
"CHEM","Gen Org Bio Chem I"
"CHEM","Gen Org Bio Chem II"
"CHEM","General Chemistry"
"CHEM","Organic Chemistry I"
"CHEM","Organic Chemistry II"
"CHEM","Quantitative Analysis"
"CHIN","20th Cent Chinese Literature"
"CHIN","Chinese Cultural Heritage"
"CHIN","Chinese Culture & Civilization"
"CHIN","Chinese I"
"CHIN","Chinese II"
"CHIN","Chinese III"
"CHIN","Chinese IV"
"CHIN","Chinese IV (Honors)"
"CHIN","Elem Chinese for Herit Speaker"
"CHIN","Introductory Chinese I"
"CHIN","Introductory Chinese II"
"CHIN","Lit, Culture, & Civil of China"
"CHIN","Modern Chinese Film"
"CMIS","Adv.Health Inf Comp"
"CMIS","Advanced Internet Applications"
"CMIS","Business Systems I"
"CMIS","Cloud Computing"
"CMIS","Computer Hardware"
"CMIS","Computer Operations I"
"CMIS","Computer Operations II/JCL"
"CMIS","Computer Software"
"CMIS","Database Driven Web"
"CMIS","Database Systems I"
"CMIS","Database Systems I (Honors)"
"CMIS","Database Systems Il"
"CMIS","Desktop Publishing Packages"
"CMIS","Ethical Hacking and System Def"
"CMIS","Healthcare Info Tech And Mgmt"
"CMIS","Information Assurance"
"CMIS","Intro Comp & Info Security"
"CMIS","Intro Comp Med Rec"
"CMIS","Intro Data Base App"
"CMIS","Intro to Comp Apps"
"CMIS","Intro to Health Info Systems"
"CMIS","Intro to Health Info Tech"
"CMIS","Intro to Operating Systems"
"CMIS","Intro.Info System"
"CMIS","Introduction Data Science"
"CMIS","Introduction Digital Forensics"
"CMIS","Introduction to the Internet"
"CMIS","Mobile Device Programming"
"CMIS","Network Security"
"CMIS","Operating Systems Concepts"
"CMIS","RPG Programming"
"CMIS","System Analysis"
"CMIS","Systems Analysis"
"CMIS","Systems Implementation"
"CMIS","Tele. Networks II"
"CMIS","Telecommunication Networks I"
"CMIS","Unix"
"CMIS","Visual Basic"
"CMIS","Web Programming I"
"CMIS","Web Programming Il"
"CMIS","Wireless Information Networks"
"CMIS","Wireless Programming"
"CMIS","intro Spreadsheet Applications"
"CMSC","Adv Programming Tech (Honors)"
"CMSC","Adv. Programming Techniques"
"CMSC","Assem Lang & Arc II"
"CMSC","Assembler Lang and Architect I"
"CMSC","Computer Graphics"
"CMSC","Computer Programming I"
"CMSC","Computer Programming II"
"CMSC","Data Structures"
"CMSC","Data Structures (Honors)"
"CMSC","Data Structures I"
"CMSC","Data Structures I (Honors)"
"CMSC","Data Structures II"
"CMSC","Data Structures II (Honors)"
"CMSC","Disc Struc & Applic Comp Sci"
"CMSC","DiscStruc&AppCompSci (Honors)"
"CMSC","Discrete Structures"
"CMSC","Fund. of Computer Systems"
"CMSC","Introduction to Data Analytics"
"CMSC","Introduction to Programming"
"CMSC","Math Fndtns of Comp Networking"
"CMSC","Principles In Info Tech & Comp"
"CMSC","Software Development"
"CMSC","Software Development (Honors)"
"CODI","College Discovery Workshop"
"COMM","Communication Study Internship"
"COMM","Conflict Resolution"
"COMM","Conflict Resolution (Honors)"
"COMM","Gender and Communication"
"COMM","Intercultural Comm (Honors)"
"COMM","Intercultural Communication"
"COMM","Interpersonal Communication"
"COMM","Intr Rhetoric & Public Address"
"COMM","Intro Digital Comm & Culture"
"COMM","Intro to Communication Studies"
"COMM","Small Group Communication"
"COMM","The Mass Media"
"CORP","Budgtg Aud-Vis Prod"
"CORP","Corp Media Applic"
"CORP","Introduction to Video Graphics"
"CORP","Lighting for Television"
"CORP","Non-Broadcast Television"
"CORP","Non-Broadcast Tv"
"CORP","Remte Prod/Vid Ed 1"
"CORP","Remte Prod/Vid Ed 2"
"CORP","Remte Prod/Vte 2"
"CORP","Script to Screen"
"CORP","Sound The & Tel II"
"CORP","Sound for The and Tel I"
"CORP","TV Studio Prod Business II"
"CORP","TV Studio Prod for Bus I"
"CORP","Teleconferencing"
"CRIM","Constitutional Law"
"CRIM","Corrections"
"CRIM","Crim Just Urb Commu"
"CRIM","Crim Just Urb Commu (Honors)"
"CRIM","Criminal Law"
"CRIM","Criminology"
"CRIM","Criminology (Honors)"
"CRIM","Intr Criminal Justice (Honors)"
"CRIM","Intro Criminal Justice"
"CRIM","Policing"
"CRIM","Policing (Honors)"
"CRIM","Selected Topics in Crim Just"
"CRIM","Selected Topics in Criminology"
"CTTN","Crit Thinking & Media Literacy"
"CTTN","Critical Thinking"
"CTTN","Critical Thinking (Honors)"
"CTTN","Critical Thinking Read & Writ"
"CTTN","Critical Thinking for ESL 95"
"CTTN","Critical Thnkng & Sci Inquiry"
"CTTN","Critical Thnkng & Social Just"
"CTTN","Crtcl Thnk: Inq Queer Theories"
"DANC","African Amer and Caribb Dance"
"DANC","American Dance Techniques I"
"DANC","American Dance Techniques II"
"DANC","American Dance Techniques III"
"DANC","American Dance Techniques IV"
"DANC","Dance Composition"
"DANC","Dance Performance"
"DANC","Performing Arts Management"
"DANC","Survey of 20th Century Dance"
"DATA","A L P For Ibm 360"
"DATA","Accelerated D P"
"DATA","Adv Cobol Program"
"DATA","Adv Comp Operations"
"DATA","Adv Computer Ops"
"DATA","Adv Medical Comp Record"
"DATA","Adv Rpg Programming"
"DATA","Advanced COBOL"
"DATA","Assemb Lang & Arch"
"DATA","Assembler Lang Prog"
"DATA","Basic"
"DATA","Basic COBOL Programming"
"DATA","Basic Cobol"
"DATA","Basic Computer Ops"
"DATA","Basic Ibm 360 Ops"
"DATA","Basic Report Program Generator"
"DATA","Basic Rpg Program"
"DATA","C"
"DATA","Cics On Line Sys Pg"
"DATA","Cobol"
"DATA","Cobol II"
"DATA","Cobol Programming"
"DATA","Comp/ In Society"
"DATA","Computer & Society"
"DATA","Computer Concepts"
"DATA","Computer Operations"
"DATA","Computers & Prog"
"DATA","D P Systems And App"
"DATA","DAT Directed Study"
"DATA","Dat Directed Study"
"DATA","Data Base Applicat"
"DATA","Data Structrues"
"DATA","Database"
"DATA","File Handling"
"DATA","Fortran"
"DATA","Fortran IV"
"DATA","Gen Cobol Program"
"DATA","Intro Comp Applicat"
"DATA","Intro Comp Graphics"
"DATA","Intro To D P"
"DATA","Intro To Data Proc"
"DATA","Intro To Ibm Comp"
"DATA","Intro to Common Med Recurr"
"DATA","Intro to Computer Science"
"DATA","Job Control Lang"
"DATA","Management Systems"
"DATA","Med Recrd Appl D P"
"DATA","On-Line Operations"
"DATA","Operating Systems"
"DATA","Operating Systems Concepts"
"DATA","Operations For IBM 360 Comp"
"DATA","Operations Implemnt"
"DATA","Operations Mgt."
"DATA","Pl/1 Prog Lang/One"
"DATA","Programm Language I"
"DATA","R.P.G. & D.O.S Conc IBM 360"
"DATA","Rpg Programming"
"DATA","Spreadsheet Pkges"
"DATA","Survey Data Proc"
"DATA","Systems Analysis"
"DATA","Systems Development"
"DATA","Systems Development/Procedures"
"DATA","Systems Implement"
"DATA","Time Share Systems"
"DATA","Unix"
"DESK","Acad Criti Read II MR Tutorial"
"DESK","Acad Criti Read II Tutorial"
"DESK","Acad Critical Read I-Cd Wrkshp"
"DESK","Academic & Critical Reading I"
"DESK","Academic & Critical Reading II"
"DESK","Academic Critical Reading I"
"DESK","Academic Critical Reading II"
"DESK","Academic Reading Workshop"
"DESK","Accelerated Acad & Crit Read"
"DESK","BLIIS Reading"
"DESK","CLIP Reading I"
"DESK","CLIP Reading II"
"DESK","CLIP Reading III"
"DESK","CUNY Start Reading"
"DESK","Issues Literacy & Lang Develop"
"DESK","Literacy Practices:Birth-Adole"
"DESK","Literacy in American Society"
"DESK","Literacy, Dev, and Soc Justice"
"DESK","Rdng & Stdy Skills II-Cd Wkshp"
"ECON","Afr Devel.20 Centur"
"ECON","Behavioral Economics"
"ECON","Behavioral Economics (Honors)"
"ECON","Competition and Strategy"
"ECON","Development Economics"
"ECON","Eco Devel Dominican"
"ECON","Eco Directed Study"
"ECON","Eco. of Antitrust & Regulation"
"ECON","Economic History"
"ECON","Economic History (Honors)"
"ECON","Economics Directed Study"
"ECON","Economics of Urban Communities"
"ECON","Environmental Economics"
"ECON","Environmental Economics (Honor"
"ECON","Feminist Economics"
"ECON","Feminist Economics (Honors)"
"ECON","International Economics"
"ECON","Introduction to Economics"
"ECON","Labor Economics"
"ECON","Macroeconomics"
"ECON","Macroeconomics (Honors)"
"ECON","Microeconomics"
"ECON","Microeconomics (Honors)"
"ECON","Money & Banking"
"ECON","PR Econ Devlpmnt since 1898"
"ECON","Political Eco Carib"
"ECON","Public Economics"
"ECON","Public Economics (Honors)"
"EDBL","Bilingual Edu In Urban School"
"EDCO","ACCT Internship II"
"EDCO","Accounting Internship I"
"EDCO","Adv Internship I"
"EDCO","Adv Internship Ii"
"EDCO","Banking Internship II"
"EDCO","Bkg Internship I"
"EDCO","Bus Mgt Intern II"
"EDCO","Business Mgmt Internship I"
"EDCO","CIS Internship II"
"EDCO","Career Planning"
"EDCO","Cis Internship I"
"EDCO","Co-Op Edu Small Bus Intern I"
"EDCO","Co-op Ed Intrnshp II-Small Bus"
"EDCO","Co-op Edu Internship III-Acct"
"EDCO","D P Internship I"
"EDCO","D P Internship Ii"
"EDCO","Data Processing Internship III"
"EDCO","Liberal Arts Internship I"
"EDCO","Liberal Arts Internship II"
"EDCO","Mar Internship I"
"EDCO","Mar Internship III"
"EDCO","Mar Internship Ii"
"EDCO","Multimedia Internship I"
"EDCO","Off Admin Intship I"
"EDCO","Sec Sci Internship II"
"EDCO","Secretarial Sci Internship III"
"EDCO","Secritarial Sci Internship I"
"EDCO","Small Bus Enteprshp Inrnshp I"
"EDCO","Small Business Internship III"
"EDCO","Vat Internship I"
"EDCO","Vat Internship II"
"EDEC","Curr For Young Children I"
"EDEC","Curr for Young Children II"
"EDEC","ECE Practicum II"
"EDEC","Early Childhood Practicum I"
"EDEC","Early Childhood Practicum II"
"EDEC","Ed Found & Ped Exception Child"
"EDEC","Inf & Tod Pract I Obs & Assmnt"
"EDEC","Inf/Tod Pract: Curr & Teaching"
"EDEC","Infant Care and Curriculum"
"EDEC","Infants & Toddler Practicum II"
"EDEC","Infants & Toddlers Practicum I"
"EDEC","Intro To Early Childhood Edu"
"EDEC","Psy Foundation Early Dev & Edu"
"EDEC","Social Found Early Care & Edu"
"EDEC","Toddler Care and Curriculum"
"EDHE","Aging, Health and Culture"
"EDHE","Biostatistics in Public Health"
"EDHE","Comm Strategy- Health Literacy"
"EDHE","Comprehensive Health Education"
"EDHE","Consumer Health Survey"
"EDHE","Contemporary Health Issues"
"EDHE","Critical Health Topics & Issue"
"EDHE","Cross Cult Hlth Edu Peru & U.S"
"EDHE","Drug Use in American Society"
"EDHE","Environ & Occupational Health"
"EDHE","Epidemiology Public Hlth Prac"
"EDHE","First Aid Safety"
"EDHE","Food, Cultr & Society (Honors)"
"EDHE","Food, Culture and Society"
"EDHE","Global Nutrition and Disease"
"EDHE","HIV/AIDS: Public Hlth Implicat"
"EDHE","Hab & Addict & Prev"
"EDHE","Health Concerns of Women"
"EDHE","Health Counseling"
"EDHE","Health Educ Directed Study"
"EDHE","Health Education"
"EDHE","Health Education & Wellness"
"EDHE","Health Education Directed Stu"
"EDHE","Health Education Directed Stud"
"EDHE","Health Education I"
"EDHE","Health Education and Exercise"
"EDHE","Hed Directed Study"
"EDHE","History & Princ Public Health"
"EDHE","Hlt Per Of Death & Dy (Honors)"
"EDHE","Hlt Perspctve Of Death & Dying"
"EDHE","Hlth Edu Directed Study"
"EDHE","Human Sexuality"
"EDHE","Human Sexuality and Society"
"EDHE","Intro Of Community Health Edu"
"EDHE","Nutrition Across the Lifespan"
"EDHE","Nutrition for Health"
"EDHE","Prin & Prac of Behavior Change"
"EDHE","Social & Behavior Determ Hlth"
"EDHE","Stress Management"
"EDHE","Stress Management (Honors)"
"EDHE","Wellness Cardiovascular Care"
"EDLA","Applied Lib Service"
"EDLA","LTP Directed Study"
"EDLA","Lib & Lib Resources"
"EDLA","Ltp Directed Study"
"EDLA","Media Mat & Equip"
"EDLA","Pub Service In Lib"
"EDLA","Tech Proc In Lib"
"EDOC","Broker’s Qualifying Course"
"EDOC","Essen Real Estate"
"EDOC","Essent Real Estate"
"EDOC","R E Appraisal"
"EDOC","Real Estate Brokerage"
"EDOC","Real Estate Financing"
"EDOC","Real Estate Management"
"EDOC","Salesperson’s Qualify Course"
"EDOC","Traffic Management"
"EDOC","Trans & Finance"
"EDPH","20th Cent Dance"
"EDPH","Adapted Activities"
"EDPH","Advanced Life Saving"
"EDPH","Advanced Modern Dance"
"EDPH","Advanced Swimming"
"EDPH","Aerobics"
"EDPH","Afr-Am & Carib Dnce"
"EDPH","Afro-Am & Carib Dan"
"EDPH","Amer Dance Tech I"
"EDPH","Amer Dance Tech II"
"EDPH","Amer Dance Tech IV"
"EDPH","Amer Dance Tech Iii"
"EDPH","Backpkg & Trail Hkg"
"EDPH","Badminton and Volleyball"
"EDPH","Ballet I"
"EDPH","Ballet II"
"EDPH","Beginning Skiing"
"EDPH","Body Aware & Move"
"EDPH","Condit & Slimnast"
"EDPH","Cultural Resources"
"EDPH","Dance Composition"
"EDPH","Dance Survey"
"EDPH","Dance Workshop I"
"EDPH","Dance Workshop Ii"
"EDPH","Elem Modern Dance"
"EDPH","Ethnic Dance"
"EDPH","Fencing"
"EDPH","Fund Of Swimming"
"EDPH","Fundamentals Of Swimming I"
"EDPH","Fundamentals of Swimming"
"EDPH","Fundamentals of Swimming II"
"EDPH","Golf"
"EDPH","Gymnastics"
"EDPH","Health Education"
"EDPH","Improvisation"
"EDPH","Intermediate Karate"
"EDPH","Intermediate Swimming"
"EDPH","Intermediate Tennis"
"EDPH","Intro To Cycling"
"EDPH","Intro To Dance"
"EDPH","Intro. To Swimming"
"EDPH","Jazz Dance"
"EDPH","Karate"
"EDPH","Lifeguard Training"
"EDPH","Mime"
"EDPH","Modern Dance I"
"EDPH","Modern Dance II"
"EDPH","PED Directed Study"
"EDPH","Ped Directed Study"
"EDPH","Performance Workshop"
"EDPH","Phy Educ Requiremt"
"EDPH","Phys Ed IV (Ski-Tn)"
"EDPH","Physical Education"
"EDPH","Physical Education Directed St"
"EDPH","Post Relax & Move"
"EDPH","Prog Resist Exer"
"EDPH","Scuba Diving"
"EDPH","Self-Defense for Men and Women"
"EDPH","Senior Life Saving"
"EDPH","Slf-Def Men & Women"
"EDPH","Slim Body Building"
"EDPH","Social Dancing"
"EDPH","Sound & Move Wkshop"
"EDPH","Sq and Folk Dancing"
"EDPH","Square & Folk Dance"
"EDPH","Synchronized Swim"
"EDPH","Tennis"
"EDPH","Water Safety"
"EDPH","Water Safety Instr"
"EDPH","Weight Training/Fitness"
"EDPH","Yoga"
"EDSE","Adolescent Learning & Dvlpmnt"
"EDSE","Spcl Topics In Scndary Sch Edu"
"EDUC","Art in Education"
"EDUC","Aud Vis Dev & Tech"
"EDUC","Curr & Prog Pl I"
"EDUC","Curr & Prog Pl II"
"EDUC","Current Concepts in Voc Edu"
"EDUC","Demo Teach & Eval"
"EDUC","Demo Teaching"
"EDUC","EAP Directed Study"
"EDUC","Eap Directed Study"
"EDUC","Early Child Ed I"
"EDUC","Early Child Ed II"
"EDUC","Early Childhd & Element Edu"
"EDUC","Ed & Behav Sciences"
"EDUC","Ed & Communic Arts"
"EDUC","Ed Asst Work Exp"
