"cuny_subject","short_title"
"ASAM","China in Revolution"
"ASAM","Chineses Immigration"
"ASAM","Classical Buddhism"
"ASAM","Classical Chinese Philosophy"
"ASAM","Critical Approaches to Japanes"
"ASAM","Film and Moving Image Culture"
"ASAM","Herit Of Chinese Civ"
"ASAM","History of Chinese Religion"
"ASAM","History of Modern Southeast As"
"ASAM","Indian Philosophy"
"ASAM","Intro Asian American Studies"
"ASAM","Intro Religions Asia"
"ASAM","Issues Asian Amer St"
"ASAM","Lang,Lit,Cult-Japan"
"ASAM","Making of Modern India"
"ASAM","Philosophies from India"
"ASAM","South Asian Religion"
"ASAM","The Emergence of Modern Japan"
"ASAM","The Lives of Hinduism"
"ASAM","The Rise Of Asia World Affairs"
"ASAM","The Tradition of Islam"
"ASAM","Top In Asian & Asian Ameri Stu"
"ASAM","Vietnam at War"
"BIOL","Animal Behavior"
"BIOL","BIO 2010L Lecture"
"BIOL","BIO 3001 Lecture"
"BIOL","BIO 3010L Lecture"
"BIOL","BIO 3015 Lecture"
"BIOL","BIO 4004 Lecture"
"BIOL","Biological Applications of Phy"
"BIOL","Biology Advanced Ele"
"BIOL","Biology Honors I"
"BIOL","Biology of Green Plants"
"BIOL","Biology of Invertebrates"
"BIOL","Biostatistics"
"BIOL","Cell Biology"
"BIOL","Comp Vert Anat Lect"
"BIOL","Comparative Vertebrate Anatomy"
"BIOL","Consv Bio & Sust Dev"
"BIOL","Development Biology"
"BIOL","Endocrinology"
"BIOL","Environmental Modeling"
"BIOL","Freshwater Ecology"
"BIOL","Freshwater Ecology Lecture"
"BIOL","Fund Of Bio - Gen, Evol, & Eco"
"BIOL","Fund Of Bio: Human Bio Lab"
"BIOL","Fund Of Bio: Human Bio Lect"
"BIOL","Fund Of Living Systm"
"BIOL","Fundamentals of Biology"
"BIOL","Gen Bio Structure and Function"
"BIOL","Gen Biol: Hered & Ev"
"BIOL","Hon Consv Bio & Sus"
"BIOL","Hon Independent Study BIO I"
"BIOL","Honors"
"BIOL","Honors - Microbiology"
"BIOL","Honors Biology II"
"BIOL","Honors Biology III"
"BIOL","Honors Comp Vertebrate Anatomy"
"BIOL","Honors Gen Bio Structure"
"BIOL","Honors Living World"
"BIOL","Honors Principles of Biology I"
"BIOL","Human Physiology"
"BIOL","Independent Study Biology I"
"BIOL","Independent Study Biology II"
"BIOL","Independent Study Biology III"
"BIOL","Independent Study Biology IV"
"BIOL","Independent Study Biology V"
"BIOL","Intro Molecular Bio"
"BIOL","Lect Gen Bio Struc"
"BIOL","Lect Surv Living Wld"
"BIOL","Microbiology"
"BIOL","Mind, Brain, and Behavior"
"BIOL","Molecular and Cellular Biology"
"BIOL","Organic Evolution"
"BIOL","Plants in Action"
"BIOL","Plants in Action Lecture"
"BIOL","Population Biology"
"BIOL","Principles of Biology I"
"BIOL","Principles of Biology II"
"BIOL","Principles of Evolution: Proce"
"BIOL","Principles of Genetics"
"BIOL","Reading Science"
"BIOL","Special Problems"
"BIOL","Survey of the Living World"
"BIOL","Survey of the Living World Lec"
"BIOL","The Biology of Cells"
"BIOL","The Biology of Cells Lecture"
"BIOL","Vertebrate Histology"
"BUAD","3 Faces Of Negotiati"
"BUAD","Adv Independent Study BUS II"
"BUAD","Bus Comm II:Bus Prof"
"BUAD","Bus Comm II:Leadrshp"
"BUAD","Bus Comm II:Qnt&Tech"
"BUAD","Bus Research Seminar"
"BUAD","Business & Economic Dev"
"BUAD","Business & Society"
"BUAD","Business Analytic Project Mgmt"
"BUAD","Business Communication I"
"BUAD","Business Consulting"
"BUAD","Business Fundamentals"
"BUAD","Business Fundamentals: The Con"
"BUAD","Business Internship"
"BUAD","Business Internship IV"
"BUAD","Business Internship V"
"BUAD","Business Internship VI"
"BUAD","Business Policy"
"BUAD","Business and Society"
"BUAD","Case Studies in Business"
"BUAD","Comm for Acct Managers"
"BUAD","Communications and Ethics for"
"BUAD","Competition Anlysis & Regulatn"
"BUAD","Current Topics in Business"
"BUAD","Digital Marketing Bootcamp"
"BUAD","Dissertation Research - Final"
"BUAD","Dissertation Research - Propos"
"BUAD","Econometric Meth for Bus Resea"
"BUAD","Econometric Methods"
"BUAD","Elective Credit 1.0cr"
"BUAD","Elective Credit 2.0cr"
"BUAD","Elective Credit 3.0cr"
"BUAD","Elective Credit 4.0cr"
"BUAD","Emerging Trends Bus"
"BUAD","Ethics in Business Analytics"
"BUAD","Field Experience (optional)"
"BUAD","Graduate Internship"
"BUAD","Graduate Internship I"
"BUAD","Graduate Internship II"
"BUAD","Graduate Internship III"
"BUAD","Graduate Internship IV"
"BUAD","Graduate Internship Module I"
"BUAD","Graduate Internship Module II"
"BUAD","Graduate Internship Module III"
"BUAD","Graduate Internships Module IV"
"BUAD","Hnrs Bus Fundament: Contem Bus"
"BUAD","Hon Case Studies in Business"
"BUAD","Hon Entre Ventures"
"BUAD","Hon Financial Rep & Analysis I"
"BUAD","Hon Intr To Business"
"BUAD","Honors - Business Consulting"
"BUAD","Honors Advanced Organizational"
"BUAD","Honors Bus Fund: The Con"
"BUAD","Honors Special Topics in Bus"
"BUAD","Honors Thesis in Business I"
"BUAD","Honors Thesis in Business II"
"BUAD","Human Capital & the Triple BL"
"BUAD","Ideation, Technology, and Entr"
"BUAD","Imp Indiv and Org Performance"
"BUAD","Independent Study BUS  I"
"BUAD","Industry & Compet Analysis"
"BUAD","Information-Based Strategies"
"BUAD","International Corporate Financ"
"BUAD","Internship I"
"BUAD","Internship II"
"BUAD","Internship III"
"BUAD","Internship IV"
"BUAD","Internship V"
"BUAD","Internship VI"
"BUAD","Intro Bus For Nonbus"
"BUAD","Introduction to Business - Rec"
"BUAD","Leadership Assess & Develop"
"BUAD","Leadership Theory"
"BUAD","Management Communication"
"BUAD","Management of Innovation"
"BUAD","Managerial Communication"
"BUAD","Managerial Skills Acc Prof"
"BUAD","Marketing Communications Strat"
"BUAD","Organizational Theory II"
"BUAD","Philosophy of Science"
"BUAD","Position Paper Defense"
"BUAD","Position Paper Research"
"BUAD","Qualitative Mthds in Bus Rsrch"
"BUAD","Rsrch Design & Methodology"
"BUAD","Sem Cont Bus Researc"
"BUAD","Spe Top In Sustainable Busines"
"BUAD","Spe Top in Sustainable Busines"
"BUAD","Special Topics"
"BUAD","Special Topics in Business"
"BUAD","Strategic Business Comm"
"BUAD","Sust Bus: Pers, Theo & Practic"
"BUAD","Technology-Driven Org Chng"
"BUAD","Total Quality Management"
"BUAD","Understnding the Consumer Jrny"
"BUAD","Undrstnd Employee & Cust Users"
"BUIT","Adv Top in International Bus"
"BUIT","Developing a Global Mindset"
"BUIT","Emrgng Mkts & Ib Env"
"BUIT","Global Compet U.S."
"BUIT","Global Firms, Cults & Govts"
"BUIT","Global Perspectives"
"BUIT","Hon Inter Comp Cap"
"BUIT","Hon International Business II"
"BUIT","Honors-International Business"
"BUIT","Independent Study IBS I"
"BUIT","Int Mar, Cul & Insti"
"BUIT","Inter Comp Capstone"
"BUIT","International Business Comm"
"BUIT","Intl Bus Analysis"
"BUIT","Intl Bus Fundamntals"
"BUIT","Intro to International Businss"
"BUIT","Res Mthd For Thesis"
"BUIT","Res Sem II IBS"
"BUIT","Research Seminar I IBS"
"BUIT","Spc Tpcs in International Bus"
"BUIT","Spe Top In Inter Bus"
"BUIT","Spec Topic Intl Busn"
"BUIT","Spec Topics In Ib"
"BUIT","Special Topics In Int Business"
"BUIT","Special Topics In Intl Bus"
"BUIT","Special Topics: Intl Business"
"BUIT","Tech, Innov, & Glob Enterprise"
"BUIT","Thesis"
"BUMA","Res Method For Sem"
"BUMA","Res Mthd For Thesis"
"BUMA","Research Seminar"
"BUMA","Thesis"
"BUPO","Business Policy"
"BUPO","Honors -  Business Policy"
"CHEM","Biochemistry"
"CHEM","Chemistry 3001 Lecture"
"CHEM","Chemistry 3003 Lecture"
"CHEM","Chemistry 3006 Lecture"
"CHEM","Chemistry Honors III"
"CHEM","Chemistry and the Environment"
"CHEM","Fund Of Chemical Lab Techq"
"CHEM","Fundamentals of Chemistry"
"CHEM","General Chemistry I"
"CHEM","General Chemistry II"
"CHEM","General Chemistry Lecture"
"CHEM","HON Independent Study CHM II"
"CHEM","Honors - Chemistry Honors III"
"CHEM","Honors Chemistry I"
"CHEM","Honors Chemistry II"
"CHEM","Honors General Chemistry I"
"CHEM","Honors-Chem & the Environ"
"CHEM","Independent Study CHM III"
"CHEM","Independent Study Chemistry"
"CHEM","Independent Study Chemistry I"
"CHEM","Independent Study Chemistry II"
"CHEM","Independent Study Chemistry IV"
"CHEM","Independent Study Chemistry V"
"CHEM","Lect Chem & Environm"
"CHEM","Medicinal Chemistry"
"CHEM","Medicinal Chemistry Lecture"
"CHEM","Prin Organic Chem I"
"CHEM","Prin Organic Chem II"
"CHEM","Quantitative Analysis"
"CHEM","Select Topics in Chemistry"
"CHIN","Business Chinese I"
"CHIN","Business Chinese II"
"CHIN","Chi Gram Nativ Sp II"
"CHIN","Chinese Cinema"
"CHIN","Chinese Heritage I"
"CHIN","Chinese Heritage II"
"CHIN","Classical CHI Lit II"
"CHIN","Classical Chinese Literature I"
"CHIN","Elementary Chinese I"
"CHIN","Elementary Chinese II"
"CHIN","Independent Study Chinese I"
"CHIN","Independent Study Chinese II"
"CHIN","Lower Intermediate Chinese"
"CHIN","Special Studies in Chinese"
"CHIN","The Contemporary Chinese Short"
"CHIN","Upper Elementary Chinese I"
"CHIN","Upper Elementary Chinese II"
"CHIN","Upper Intermediate Chinese"
"CMBA","CIS 9000 + ECO 9705"
"CMBA","Exec MBA"
"CMBA","Exec MBA Module G"
"CMBA","Exec MBA Module H"
"CMBA","Executive MBA Mod A"
"CMBA","Executive MBA Mod B"
"CMBA","Executive MBA Mod C"
"CMBA","Executive MBA Mod D"
"CMBA","Executive MBA Mod E"
"CMBA","Executive MBA Mod F"
"CMBA","MBA Honors Cohort A"
"CMBA","MGT 9300 + MKT 9703"
"CMBA","PSY 9788 + MKT 9703"
"CMIS","Adv Comp Tech For Qa"
"CMIS","Adv Program Bus Appl"
"CMIS","Advanced Business Programming"
"CMIS","Analysis and Design of Busines"
"CMIS","Applied Natural Language Proce"
"CMIS","Assem Lang Pro&Conc"
"CMIS","Assembly Language Concepts and"
"CMIS","Assmb Lang & Assmbs"
"CMIS","Big Data Technologies"
"CMIS","Blockchain Technologies and Ap"
"CMIS","Blockchain Techs and Apps"
"CMIS","Bus Appl Expert Syst"
"CMIS","Bus Apps Prgrmmng I"
"CMIS","Business Analytics"
"CMIS","Business App Prog II"
"CMIS","Business Data Processing I"
"CMIS","Business Data Processing II"
"CMIS","Business Modeling with Spreads"
"CMIS","CIS - Honors III"
"CMIS","CIS Internship"
"CMIS","Cis 2200 Lecture"
"CMIS","Comparatve Prog Lang"
"CMIS","Compt Tech Quan Anal"
"CMIS","Computer Ethics"
"CMIS","Computer Graphics in Business"
"CMIS","Computer Hardware Concepts"
"CMIS","Computer Info Systems Training"
"CMIS","Computer Networking"
"CMIS","Computer Programming for Busin"
"CMIS","Cybersecurity"
"CMIS","Data Mining for Bus Analytics"
"CMIS","Data Mining for Business Analy"
"CMIS","Data Structre & Manip"
"CMIS","Data Visualization"
"CMIS","Data Warehousing and Analytics"
"CMIS","Data Warehousing for Analytics"
"CMIS","Database Management Systems"
"CMIS","Design Thinking for Usability,"
"CMIS","Digital Media Management"
"CMIS","Dis Proc App Sys"
"CMIS","E-Busines Pri & Tech"
"CMIS","E-Business Strategy and Tech"
"CMIS","Ethical Hacking"
"CMIS","Expert Sys & Rel Tec"
"CMIS","FinTech: Principles and Applic"
"CMIS","Fndtns of Business Analytics"
"CMIS","Globalization and Technology"
"CMIS","Green IT"
"CMIS","Hon CIS II"
"CMIS","Hon Info Systems"
"CMIS","Hon Sprdsht App Bus"
"CMIS","Honors-Network Communication"
"CMIS","Honors: CIS I"
"CMIS","Ind Study In CIS I"
"CMIS","Independent Study CIS I"
"CMIS","Independent Study CIS II"
"CMIS","Independent Study CIS III"
"CMIS","Info Sys For Man I"
"CMIS","Info Sys For Man II"
"CMIS","Info Systems Dev Pro"
"CMIS","Info Tech & Soc Resp"
"CMIS","Info Tech Devlpmnt Proj Mgmt"
"CMIS","Info Tech Project Management"
"CMIS","Info Tech&Small Bus"
"CMIS","Info Technology Strategy"
"CMIS","Information Systems Developmen"
"CMIS","Information Technology Audit"
"CMIS","Integrated Info Tech"
"CMIS","Internet App Develop"
"CMIS","Intr Telecommunicati"
"CMIS","Intro Computer Concp"
"CMIS","Intro Info Systems"
"CMIS","Intro Micro & Applic"
"CMIS","Intro to Database Mgmt Syst"
"CMIS","Intro to Semantic Technologies"
"CMIS","Introduction to Computers and"
"CMIS","Mainframe Computer Apps in Bus"
"CMIS","Micro Applic BUS II"
"CMIS","Microcomputers"
"CMIS","Microcomputers Applications"
"CMIS","Network & Telecom II"
"CMIS","Networks & Telecomm"
"CMIS","Object-Oriented Program w/Java"
"CMIS","Object-Oriented Programming I"
"CMIS","Object-Oriented Programming II"
"CMIS","Operating System Principles"
"CMIS","Operating Systems Concepts"
"CMIS","Operations Systems Concepts an"
"CMIS","Prin Of Database Mgt"
"CMIS","Principles of FinTech"
"CMIS","Principles of New Media"
"CMIS","Principles of Web Design"
"CMIS","Prog Data & File Struc"
"CMIS","Programming and Computational"
"CMIS","Programming and Problem Solvin"
"CMIS","Programming for Analytics"
"CMIS","Res Methods for Sem"
"CMIS","Research Methods for Thesis"
"CMIS","Research Seminar"
"CMIS","Risk Management and Informati"
"CMIS","Soc Media Tech In Organization"
"CMIS","Social Technology and Business"
"CMIS","Sorting Data Base Principles"
"CMIS","Spec Top in Info Syst Strategy"
"CMIS","Spec Topic Info Tech"
"CMIS","Spec Topics In CIS"
"CMIS","Spec Topics-Information Tech"
"CMIS","Special Topics - CIS"
"CMIS","Special Topics in CIS"
"CMIS","Special Topics in Computer Met"
"CMIS","Special Topics in Information"
"CMIS","Sprdsht Form & Func"
"CMIS","Sprdsht Techniques"
"CMIS","Spreadsht App In Bus"
"CMIS","Sur Com Org & Sys Sftw"
"CMIS","Sustainability and IT"
"CMIS","Systems Analysis and Design"
"CMIS","Thesis"
"CMIS","Tpcs-Info Sys Strtg"
"CMIS","Trends Info Technolo"
"CMIS","Usability, Privacy & Security"
"CMIS","Web applications Development"
"CMIS","e-Business Technologies"
"CMSC","Science Info Retriev"
"COLI","Afr Dias: Us, Lat Amer, & Carb"
"COLI","Archaeology and the Bible"
"COLI","Capstone:Hispan Writers"
"COLI","Contemp Latin Amer Fict"
"COLI","Critical Approaches to Japanes"
"COLI","Film & Mving Image Cult Japan"
"COLI","Great Works of Literature I"
"COLI","Great Works of Literature II"
"COLI","Heb Lit In Transltn"
"COLI","History of French Cinema"
"COLI","Hon Grt Works Lit II"
"COLI","Honors- Great Works of Lit I"
"COLI","Immigration Cinema"
"COLI","Independent Study CMP I"
"COLI","Independent Study CMP II"
"COLI","Independent Study LTG I"
"COLI","Italian Amer. Exprnce In U.S."
"COLI","Italian Cinema"
"COLI","Italian Cinema and Culture"
"COLI","Journalism & Literary Imaginat"
"COLI","Lang, Lit, Cult-Japan"
"COLI","Latin American Cinema"
"COLI","Latin American Jewish Women Wr"
"COLI","Latino/a Literature in the U.S"
"COLI","Laughter Through Tears"
"COLI","Lit Of Holocaust"
"COLI","Liter Latin America"
"COLI","Literary Theory"
"COLI","Major German Writers"
"COLI","Modrn Hero Compt Lit"
"COLI","Post-Colonial French Lit"
"COLI","Renaissance Drama"
"COLI","Russian Lit 19th Cen"
"COLI","Russian Literature"
"COLI","Soc Novel Span Amer"
"COLI","Span Lit Masterpiece"
"COLI","Spanish Cinema"
"COLI","Spanish Literary Masterpieces"
"COLI","Special Topics in Literature"
"COLI","Srv Carib Ltt In Eng"
"COLI","The City & The Text"
"COLI","The Dead Sea Scrolls"
"COLI","The French Novel from Madame d"
"COLI","The Literature of Italy"
"COLI","The Works of Cervantes"
"COLI","Tran Btwn Wolds: Lit & Ant"
"COLI","Women/Famil Bible Lt"
"COMM","Advan Video Comm & Prod"
"COMM","Advanced Speech Writing"
"COMM","American Public Address"
"COMM","American Television Programmin"
"COMM","Anat Physi Of Sp H M"
"COMM","Argumentation and Debate"
"COMM","Bus Communications Graduated"
"COMM","Business Communication"
"COMM","Business Communication Hon"
"COMM","Business Issues For Corp Comm"
"COMM","Capstone Commun Stud"
"COMM","Classical Rhetoric"
"COMM","Comm & Adv In Busin & Publ Aff"
"COMM","Comm & Info Technology"
"COMM","Comm Law & Free Spch"
"COMM","Comm Research Strategies"
"COMM","Communication Honors II"
"COMM","Communication Strategy"
"COMM","Communication and Migration"
"COMM","Communication for Executives"
"COMM","Communication in Intercultural"
"COMM","Conflict Resolution"
"COMM","Contemporary Issues in Dig Med"
"COMM","Contemporary Issues in Intercu"
"COMM","Corp Adv, Img & Iden"
"COMM","Corp Comm Internship"
"COMM","Corp Culture & Sustainability"
"COMM","Corporate Commun Orientation"
"COMM","Corporate Communication"
"COMM","Corporate Media Relations"
"COMM","Corporate Representation in Fi"
"COMM","Corporations and the Media"
"COMM","Counseling the Corporation"
"COMM","Crisis Communication"
"COMM","Elmnts of Legal Argumentation"
"COMM","Employee Communication"
"COMM","Ethics Of Img Making"
"COMM","Facework Communication"
"COMM","From Plato to Twitter"
"COMM","Gender Communication"
"COMM","Gender, Eth, and Race in Comm"
"COMM","Global Comm, Media and Culture"
"COMM","Graphic Design Media"
"COMM","Group Communication"
"COMM","Healthcare Comm and PR"
"COMM","Hon Comm For Exec"
"COMM","Hon Corp Com"
"COMM","Hon Independent Study COM I"
"COMM","Hon Top In COM Stud"
"COMM","Honors"
"COMM","Honors - Communication I"
"COMM","Honors - Selected Topics"
"COMM","Honors Intercultural Comm"
"COMM","Honors Speech Communications"
"COMM","Honors-Thesis Pub Affairs II"
"COMM","Honors: Visual Rhetoric"
"COMM","Independent Study"
"COMM","Independent Study COM I"
"COMM","Independent Study COM II"
"COMM","Information and Society"
"COMM","Intensive Voice and Diction"
"COMM","Intercultural Communication"
"COMM","Intercultural Training, Coachi"
"COMM","Intern Bus Pub Comm"
"COMM","International Business and Org"
"COMM","International Communication"
"COMM","International Perspectives on"
"COMM","Internship Bus Comm"
"COMM","Internship in Corporate Commun"
"COMM","Interpersonal Communication"
"COMM","Interprsnl & Group Com"
"COMM","Intl Business Commun"
"COMM","Intro Linguist & Lang"
"COMM","Intro to Communication Studies"
"COMM","Intro to Digital Comm & Cult"
"COMM","Introduction to Business Com"
"COMM","Investor Relations"
"COMM","Lang and Soc Interaction"
"COMM","Lecture Speech Communication"
"COMM","Legal/Ethical Iss in Corp Comm"
"COMM","MA Capstone Project"
