"cuny_subject","short_title"
"EPID","Mobile Health Interventions"
"EPID","Model Data R"
"EPID","Nutritional Epidemiology"
"EPID","PopHI Project"
"EPID","Population Health Dashboards"
"EPID","Prin of Consumer Hlth Informat"
"EPID","Principles of Epidemiology"
"EPID","Psych Ment Epid"
"EPID","Public Health Surveillance"
"EPID","Reprod Perinatal Epid"
"EPID","Social Epidemiology"
"EPID","Supervised Fieldwork in Epidem"
"EPID","Topics in Epidemiology"
"EVOH","Adv Methods Indust Hygiene"
"EVOH","Advanced Exposure Assessment"
"EVOH","Biohazards and Emergency Resp"
"EVOH","Biology and Pathophysiological"
"EVOH","Demo Pop Geography GISc"
"EVOH","Emerg Issues Environ Occ Healt"
"EVOH","Environ Occupational Epid"
"EVOH","Environ Risk & Hazard Assess"
"EVOH","Environment Measure Lab"
"EVOH","Environmental Audits"
"EVOH","Environmental Chemistry"
"EVOH","Environmental Health GISc Lab"
"EVOH","Environmental Occupational Tox"
"EVOH","Environmental Research Writ"
"EVOH","Exposure and Risk Assessment"
"EVOH","Fund Environmental Health"
"EVOH","Hazard Eval Instrumentation"
"EVOH","Hazardous Waste Management"
"EVOH","Indep Stdy Envir Occu Hlth Sci"
"EVOH","Indep Stud Environ Occu Health"
"EVOH","Indust Vent Indoor Air Quality"
"EVOH","Industrial Safety Management"
"EVOH","Intro Occupat Safety Health"
"EVOH","Intro Quant Methods Geography"
"EVOH","Introduction to Environmental"
"EVOH","Noise Radiation Haz Control"
"EVOH","Occupational Site Assessment"
"EVOH","Prin GISc for Public Health"
"EVOH","Prin Industrial Hygiene"
"EVOH","Spatial Analy Envir Model Pub"
"EVOH","Systems Science in Planetary H"
"EVOH","The Geography of Urban Health"
"EVOH","Topics Environ Occup Health"
"EVOH","Workshop GISc Res Pub Health"
"FNPH","Community Nutrition Education"
"FNPH","Food & Nutrition Lifecycle"
"FNPH","Food Policy"
"FNPH","Indep Study Pub Health Nutr"
"FNPH","Nutrient Metabolism and Applic"
"FNPH","Nutritional Epidemiology"
"FNPH","Prin Public Health Nutrition"
"FNPH","Sem Food and Nutr Pract"
"FNPH","Sup Pract Comm and PH Nutr"
"FNPH","Sup Pract Food Service"
"FNPH","Sup Pract Med Nutr Therapy"
"FNPH","Topics in Public Health Nutr"
"HEPM","Compar Urban Health Care Sys"
"HEPM","Conduct Com Needs Assess"
"HEPM","Environmental & Social Justice"
"HEPM","Evid Health Policy Serv"
"HEPM","Fund Health Policy Manag"
"HEPM","Global Health Law"
"HEPM","Global Hlth Policy & Politics"
"HEPM","Health Care Financial Manag"
"HEPM","Health Economics"
"HEPM","Health Policy Admin Pub Health"
"HEPM","Health Policy Analysis Methods"
"HEPM","Health Serv Dev Implement"
"HEPM","Health Serv Strat Pop Health"
"HEPM","Indep Stud Health Policy Manag"
"HEPM","Int & Migrnt Hlth Organization"
"HEPM","Intro Health Survey Method"
"HEPM","Migration and Health"
"HEPM","Prog Eval Community Health"
"HEPM","Public Health Advocacy"
"HEPM","Public Health Care Law"
"HEPM","Public Health Economics"
"HEPM","Public Health Management"
"HEPM","Public Health Policy Analysis"
"HEPM","Quant Methods Health Serv Res"
"HEPM","Seminar in Health Policy"
"HEPM","Topics Health Policy Manage"
"HEPM","Topics in Health Policy Mgmnt"
"MAOM","Maintaining Matric - Doct"
"MAOM","Maintaining Matric - Grad"
"PERM","Permit Course - Doctoral"
"PERM","Permit Course - Graduate"
"PERM","Permit Course-Doctoral"
"PERM","Permit Course-Graduate"
